Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
3500	-1571.399	-1540.882	-30.5164	407949.7	10.6409	0.998011	0.999491	1.00051	1.00199	6.948864
3600	-1565.884	-1534.631	-31.25386	51767.86	11.49519	0.994419	0.998568	1.00142	1.00559	7.052756
3700	-1561.632	-1532.906	-28.72673	498430.6	13.98348	0.9982	0.99954	1.00046	1.0018	6.772531
3800	-1573.221	-1535.211	-38.01002	425790.9	10.98387	0.998053	0.999502	1.0005	1.00195	7.65337
3900	-1581.183	-1546.566	-34.61772	536773.9	13.07995	0.998266	0.999556	1.00044	1.00174	7.270485
4000	-1583.523	-1541.965	-41.55858	979069.5	11.24919	0.998716	0.999672	1.00033	1.00128	7.963944
4100	-1572.175	-1544.213	-27.96234	188568.2	10.9811	0.997074	0.999251	1.00075	1.00293	6.738401
4200	-1566.134	-1537.063	-29.07108	532641.7	10.56065	0.998259	0.999555	1.00044	1.00174	6.805397
4300	-1572.739	-1542.282	-30.45737	317288	10.64893	0.997744	0.999423	1.00058	1.00226	6.94395
4400	-1574.743	-1546.778	-27.96464	865180.5	10.75913	0.998634	0.999651	1.00035	1.00137	6.720429
4500	-1576.534	-1540.836	-35.69853	25834.17	12.68652	0.992103	0.997969	1.00201	1.00792	7.382729
4600	-1562.88	-1534.211	-28.66869	539037.4	11.48805	0.998269	0.999557	1.00044	1.00173	6.827635
4700	-1580.727	-1546.355	-34.37201	18504.45	9.817789	0.990671	0.997598	1.00237	1.00936	7.243903
4800	-1576.786	-1542.488	-34.29828	583738.7	10.78479	0.998337	0.999575	1.00042	1.00166	7.310013
4900	-1549.307	-1525.546	-23.76065	515656.1	14.45426	0.99823	0.999547	1.00045	1.00177	6.396583
5000	-1573.286	-1539.069	-34.21733	618627.9	14.03854	0.998384	0.999587	1.00041	1.00162	7.160087
5100	-1574.834	-1542.578	-32.25599	210683.7	13.06767	0.997232	0.999291	1.00071	1.00277	7.090665
5200	-1568.995	-1531.688	-37.30687	311805.8	9.011463	0.997725	0.999418	1.00058	1.00228	7.427302
5300	-1570.407	-1543.811	-26.59548	495933.5	13.47435	0.998196	0.999538	1.00046	1.00181	6.643852
5400	-1574.051	-1541.047	-33.0046	234324.9	13.18531	0.997375	0.999328	1.00067	1.00263	7.140168
5500	-1572.69	-1537.853	-34.83786	835202.9	13.98492	0.998609	0.999644	1.00035	1.00139	7.209419
5600	-1576.212	-1535.601	-40.61121	692326.3	10.49946	0.998473	0.999609	1.00039	1.00153	7.898296
5700	-1581.27	-1549.738	-31.53128	970544.3	12.85561	0.99871	0.99967	1.00033	1.00129	7.046378
5800	-1571.557	-1538.881	-32.67652	254155.7	11.46663	0.99748	0.999355	1.00064	1.00252	7.17645
5900	-1557.671	-1528.867	-28.80302	39300.32	10.68818	0.993595	0.998355	1.00163	1.00642	6.792191
6000	-1554.758	-1529.449	-25.30888	538018.6	13.48769	0.998268	0.999557	1.00044	1.00173	6.547928
6100	-1565.322	-1525.62	-39.70199	848479.7	13.56316	0.99862	0.999647	1.00035	1.00138	7.606541
6200	-1573.309	-1540.883	-32.42601	54283.15	13.0602	0.99455	0.998601	1.00139	1.00546	7.104131
6300	-1559.093	-1528.987	-30.1068	297785.1	12.09314	0.997672	0.999404	1.00059	1.00233	6.955715
6400	-1566.524	-1540.458	-26.06587	656686	10.4934	0.998432	0.999599	1.0004	1.00157	6.512154
6500	-1561.196	-1530.228	-30.96784	533660.2	12.23956	0.998261	0.999555	1.00044	1.00174	7.02404
6600	-1565.145	-1534.975	-30.16954	35019.11	14.07968	0.993216	0.998257	1.00173	1.0068	6.868756
6700	-1569.809	-1538.296	-31.51262	651418.7	11.50694	0.998426	0.999597	1.0004	1.00158	7.075384
6800	-1564.419	-1529.468	-34.95142	741589.2	10.80828	0.998524	0.999623	1.00038	1.00148	7.371232
6900	-1573.64	-1541.995	-31.64464	550713.9	12.64684	0.998288	0.999562	1.00044	1.00171	7.064919
7000	-1568.877	-1535.744	-33.13306	702444.6	12.14826	0.998484	0.999612	1.00039	1.00152	7.204178
7100	-1549.438	-1523.866	-25.57197	697938.1	15.15958	0.998479	0.999611	1.00039	1.00152	6.47629
7200	-1557.784	-1527.47	-30.31433	461482.5	15.19118	0.998129	0.999521	1.00048	1.00187	6.786232
7300	-1577.148	-1541.171	-35.97705	824869.8	9.465581	0.998601	0.999642	1.00036	1.0014	7.362382
7400	-1568.787	-1533.769	-35.01768	899213	11.93421	0.99866	0.999657	1.00034	1.00134	7.368281
7500	-1565.993	-1541.549	-24.4441	424516.4	13.58232	0.99805	0.999501	1.0005	1.00195	6.480999
7600	-1579.591	-1535.79	-43.80062	692339.2	9.968072	0.998473	0.999609	1.00039	1.00153	8.207096
7700	-1578.65	-1542.443	-36.20646	542757.9	11.70954	0.998275	0.999559	1.00044	1.00173	7.477056
7800	-1548.322	-1527.865	-20.45646	477260.9	15.54431	0.998161	0.999529	1.00047	1.00184	6.119001
7900	-1566.711	-1529.151	-37.55958	618618.8	10.84889	0.998384	0.999587	1.00041	1.00162	7.612681
8000	-1559.082	-1536.462	-22.61958	780910.4	14.17756	0.998562	0.999632	1.00037	1.00144	6.32896
8100	-1553.555	-1528.498	-25.05683	703730.1	13.45929	0.998485	0.999613	1.00039	1.00152	6.530128
8200	-1572.126	-1535.574	-36.55204	843705.6	11.91553	0.998616	0.999646	1.00035	1.00138	7.497741
8300	-1567.461	-1533.164	-34.29637	398968.2	10.21668	0.997988	0.999485	1.00051	1.00201	7.277206
8400	-1563.88	-1533.293	-30.58681	621725.9	14.12824	0.998388	0.999588	1.00041	1.00161	6.894708
8500	-1566.866	-1540.341	-26.52468	36461.61	12.85104	0.993351	0.998292	1.00169	1.00666	6.657016
8600	-1566.249	-1541.786	-24.46311	496364.1	13.68227	0.998196	0.999539	1.00046	1.0018	6.479132
8700	-1564.675	-1534.652	-30.0227	23811.64	12.38454	0.991775	0.997884	1.00209	1.00825	6.943976
8800	-1563.084	-1541.434	-21.64967	33517.33	12.49363	0.993066	0.998218	1.00176	1.00695	6.27108
8900	-1569.292	-1544.868	-24.42477	990389.3	15.1139	0.998723	0.999673	1.00033	1.00128	6.403593
9000	-1561.954	-1538.155	-23.79903	132818.5	12.67128	0.996514	0.999107	1.00089	1.00349	6.444693
9100	-1558.971	-1523.423	-35.5482	179388.2	11.04666	0.997	0.999232	1.00076	1.003	7.429736
9200	-1560.043	-1530.929	-29.11404	730658.4	11.78168	0.998513	0.99962	1.00038	1.00149	6.872373
9300	-1548.505	-1525.205	-23.29993	830195.5	15.42273	0.998605	0.999643	1.00036	1.0014	6.309907
9400	-1562.233	-1531.268	-30.96515	953612.6	12.58546	0.998699	0.999667	1.00033	1.0013	7.013502
9500	-1576.306	-1550.41	-25.89606	226967.6	11.30942	0.997333	0.999317	1.00068	1.00267	6.57569
9600	-1566.697	-1532.495	-34.20139	12091.46	12.56191	0.988464	0.997024	1.00293	1.01158	7.271975
9700	-1579.108	-1543.697	-35.4112	85128.28	13.51644	0.995647	0.998884	1.00111	1.00436	7.294375
9800	-1562.065	-1537.329	-24.73587	410673.2	12.94124	0.998017	0.999493	1.00051	1.00198	6.516938
9900	-1566.32	-1538.072	-28.24794	576446.9	13.37786	0.998326	0.999572	1.00043	1.00167	6.771073
10000	-1553.104	-1531.798	-21.30604	978525.2	14.01194	0.998715	0.999672	1.00033	1.00129	6.241105
10100	-1565.706	-1530.507	-35.19901	282631.7	15.25896	0.99761	0.999388	1.00061	1.00239	7.100117
10200	-1570.014	-1540.715	-29.29898	59232.33	14.27707	0.994782	0.998661	1.00133	1.00523	6.792936
10300	-1552.553	-1522.825	-29.728	710882.5	11.87829	0.998493	0.999615	1.00038	1.00151	6.924978
10400	-1583.672	-1545.555	-38.11726	965313.4	12.63298	0.998707	0.999669	1.00033	1.00129	7.577871
10500	-1577.224	-1536.505	-40.71937	55610.59	9.265245	0.994615	0.998618	1.00137	1.0054	7.841488
10600	-1575.199	-1544.585	-30.61337	848785.8	10.78751	0.998621	0.999647	1.00035	1.00138	6.968516
10700	-1566.555	-1542.564	-23.99063	707352	12.48508	0.998489	0.999614	1.00039	1.00151	6.458352
10800	-1570.272	-1536.041	-34.2312	743172.9	12.5925	0.998526	0.999623	1.00038	1.00147	7.272608
10900	-1563.485	-1535.554	-27.93059	165334.3	11.49756	0.996876	0.9992	1.0008	1.00313	6.763743
11000	-1569.521	-1536.179	-33.34177	739279.6	10.92928	0.998522	0.999622	1.00038	1.00148	7.226714
11100	-1583.71	-1550.628	-33.08214	381372.7	11.76142	0.997942	0.999474	1.00052	1.00206	7.2095
11200	-1572.796	-1542.03	-30.76573	587771.7	11.64017	0.998343	0.999576	1.00042	1.00166	7.012008
11300	-1572.585	-1543.098	-29.48665	880677.6	9.825705	0.998646	0.999654	1.00035	1.00135	6.747677
11400	-1569.468	-1537.349	-32.11883	387732.9	12.4706	0.997959	0.999478	1.00052	1.00204	7.109962
11500	-1556.092	-1528.251	-27.84113	436970.5	11.12152	0.998078	0.999508	1.00049	1.00192	6.73701
11600	-1565.872	-1526.948	-38.92392	649345.1	9.257071	0.998423	0.999597	1.0004	1.00158	7.646529
11700	-1562.218	-1529.011	-33.20704	51731.11	12.20833	0.994417	0.998567	1.00142	1.00559	7.208148
11800	-1578.069	-1539.362	-38.70713	573694.5	10.63311	0.998322	0.999571	1.00043	1.00168	7.71855
11900	-1568.539	-1539.054	-29.48498	624519.3	12.75568	0.998392	0.999589	1.00041	1.00161	6.890724
12000	-1563.673	-1530.618	-33.05576	73580.98	10.07763	0.995318	0.998799	1.00119	1.00469	7.141687
12100	-1560.697	-1535.874	-24.82275	263721.3	13.42061	0.997526	0.999367	1.00063	1.00248	6.513856
12200	-1562.068	-1536.181	-25.88675	31300.44	11.59393	0.992824	0.998156	1.00183	1.00719	6.590769
12300	-1588.329	-1546.155	-42.17429	954952.5	8.324204	0.9987	0.999667	1.00033	1.0013	7.831702
12400	-1570.191	-1535.324	-34.86656	283347.2	11.88549	0.997613	0.999389	1.00061	1.00239	7.357334
12500	-1578.526	-1537.463	-41.06259	843757.6	12.03997	0.998617	0.999646	1.00035	1.00138	7.866159
12600	-1575.502	-1547.834	-27.66782	792510	13.31709	0.998573	0.999635	1.00036	1.00143	6.730261
12700	-1550.881	-1529.295	-21.5867	420676	10.51205	0.998041	0.999499	1.0005	1.00196	6.088506
12800	-1563.307	-1544.2	-19.1072	461120	15.00885	0.998129	0.999521	1.00048	1.00187	6.056016
12900	-1580.611	-1541.764	-38.84646	214178.1	13.82299	0.997255	0.999297	1.0007	1.00275	7.514595
13000	-1570.172	-1541.852	-28.31954	522723.3	14.16679	0.998242	0.99955	1.00045	1.00176	6.73171
13100	-1572.832	-1549.133	-23.69859	470410.5	13.27632	0.998147	0.999526	1.00047	1.00185	6.432942
13200	-1557.529	-1536.331	-21.19739	787613.5	13.8385	0.998568	0.999634	1.00037	1.00143	6.237478
13300	-1583.759	-1546.059	-37.69972	171475.5	12.37547	0.996932	0.999214	1.00078	1.00307	7.564522
13400	-1573.532	-1538.45	-35.08169	693997.3	10.04222	0.998475	0.99961	1.00039	1.00153	7.339523
13500	-1563.047	-1538.786	-24.26151	771694	12.83656	0.998553	0.99963	1.00037	1.00145	6.48098
13600	-1566	-1531.568	-34.43232	861600.9	9.290199	0.998631	0.99965	1.00035	1.00137	7.167756
13700	-1572.559	-1544.152	-28.40665	94040.26	12.71777	0.995858	0.998938	1.00106	1.00415	6.807178
13800	-1583.68	-1542.074	-41.60632	873256.1	11.56244	0.99864	0.999652	1.00035	1.00136	7.948807
13900	-1556.01	-1528.257	-27.75321	267235.3	12.33779	0.997542	0.999371	1.00063	1.00246	6.761044
14000	-1558.865	-1529.653	-29.21164	371079.5	11.78254	0.997914	0.999466	1.00053	1.00209	6.880666
14100	-1561.995	-1531.086	-30.90902	864854.3	10.86482	0.998634	0.999651	1.00035	1.00137	7.000587
14200	-1561.921	-1529.15	-32.77061	330093.1	11.93039	0.997788	0.999434	1.00056	1.00221	7.180075
14300	-1570.9	-1542.362	-28.5384	977367.6	12.83495	0.998715	0.999671	1.00033	1.00129	6.814209
14400	-1575.981	-1546.444	-29.5375	336512.4	11.56342	0.99781	0.999439	1.00056	1.00219	6.905032
14500	-1576.502	-1537.687	-38.81535	228009.7	11.33716	0.997339	0.999319	1.00068	1.00266	7.717031
14600	-1564.67	-1537.347	-27.32315	409998.9	12.37818	0.998016	0.999492	1.00051	1.00199	6.72603
14700	-1556.367	-1526.682	-29.68542	43328.35	13.10277	0.9939	0.998434	1.00155	1.00611	6.892351
14800	-1561.222	-1535.906	-25.31625	856545.7	11.24021	0.998627	0.999649	1.00035	1.00137	6.519407
14900	-1584.302	-1549.07	-35.23189	994831.1	11.34527	0.998726	0.999674	1.00033	1.00127	7.400875
15000	-1580.517	-1545.155	-35.36166	253983.7	12.01251	0.997479	0.999355	1.00064	1.00252	7.393858
15100	-1564.136	-1541.204	-22.93168	991207	12.83093	0.998724	0.999674	1.00033	1.00128	6.377362
15200	-1565.656	-1536.468	-29.18824	116802.2	9.801288	0.996283	0.999048	1.00095	1.00372	6.712961
15300	-1591.035	-1555.289	-35.74625	236502.1	9.305341	0.997387	0.999331	1.00067	1.00261	7.311845
15400	-1568.037	-1540.613	-27.42419	314819.1	12.28168	0.997735	0.99942	1.00058	1.00227	6.73451
15500	-1576.729	-1537.408	-39.32045	104961.9	12.43316	0.996079	0.998995	1.001	1.00393	7.690646
15600	-1563.143	-1533.512	-29.63034	104230.7	12.90274	0.996066	0.998992	1.001	1.00394	6.896688
15700	-1577.807	-1548.642	-29.16486	689070.8	13.34496	0.998469	0.999608	1.00039	1.00153	6.841285
15800	-1561.638	-1535.179	-26.45912	710067.6	14.72911	0.998492	0.999614	1.00038	1.00151	6.5654
15900	-1559.166	-1533.067	-26.09935	458183.5	13.68541	0.998123	0.99952	1.00048	1.00188	6.598586
16000	-1560.824	-1529.751	-31.07319	553125.8	10.65301	0.998291	0.999563	1.00044	1.00171	7.002078
16100	-1572.268	-1546.305	-25.96358	943645.7	13.73451	0.998692	0.999665	1.00033	1.00131	6.58656
16200	-1565.691	-1535.085	-30.60564	128880.8	9.413952	0.996462	0.999093	1.0009	1.00354	6.783894
16300	-1573.656	-1539.434	-34.22229	990680.4	10.43305	0.998723	0.999674	1.00033	1.00128	7.285777
16400	-1579.293	-1551.88	-27.41335	151884.3	11.61536	0.99674	0.999165	1.00083	1.00326	6.723183
16500	-1564.382	-1534.604	-29.77723	323612	13.1493	0.997766	0.999428	1.00057	1.00224	6.89715
16600	-1571.449	-1539.009	-32.43992	507742.6	10.19946	0.998217	0.999544	1.00046	1.00178	7.093757
16700	-1571.246	-1541.444	-29.80109	391347	13.53161	0.997969	0.99948	1.00052	1.00203	6.878426
16800	-1578.395	-1545.387	-33.00801	160777.3	10.80601	0.996832	0.999189	1.00081	1.00317	7.191324
16900	-1559.805	-1532.112	-27.69246	59581.88	11.24655	0.994797	0.998665	1.00133	1.00521	6.731164
17000	-1571.608	-1537.806	-33.80232	432886.9	12.24853	0.998069	0.999506	1.00049	1.00193	7.255248
17100	-1575.292	-1539.671	-35.6212	926060.7	14.06188	0.998679	0.999662	1.00034	1.00132	7.257748
17200	-1555.741	-1529.813	-25.92755	226754.7	12.78511	0.997332	0.999317	1.00068	1.00267	6.611475
17300	-1563.469	-1534.044	-29.4252	352662.4	11.99897	0.99786	0.999452	1.00055	1.00214	6.899691
17400	-1581.11	-1537.197	-43.91257	650640	11.1699	0.998425	0.999597	1.0004	1.00158	8.178813
17500	-1575.236	-1544.368	-30.86767	509390.7	14.13183	0.99822	0.999545	1.00045	1.00178	6.914309
17600	-1573.877	-1544.101	-29.77633	883243.5	11.54687	0.998648	0.999654	1.00035	1.00135	6.925356
17700	-1573.212	-1543.321	-29.89089	652849.2	13.10242	0.998427	0.999598	1.0004	1.00157	6.908049
17800	-1578.602	-1545.052	-33.54975	726464.4	10.03625	0.998509	0.999619	1.00038	1.00149	7.186331
17900	-1572.762	-1537.868	-34.89337	459366.6	11.27679	0.998125	0.99952	1.00048	1.00188	7.371378
18000	-1596.575	-1560.071	-36.504	340095.4	10.24192	0.997821	0.999442	1.00056	1.00218	7.494805
18100	-1566.086	-1536.222	-29.864	217399.4	13.75629	0.997275	0.999302	1.0007	1.00273	6.869143
18200	-1585.007	-1563.792	-21.21438	481818.2	15.13991	0.998169	0.999532	1.00047	1.00183	6.189853
18300	-1562.178	-1534.979	-27.19828	353021.4	12.21088	0.997861	0.999453	1.00055	1.00214	6.715973
18400	-1568.445	-1538.033	-30.41256	944742.8	9.833911	0.998693	0.999666	1.00033	1.00131	6.843249
18500	-1562.357	-1537.417	-24.94031	831041.3	12.26677	0.998606	0.999644	1.00036	1.00139	6.532033
18600	-1565.14	-1546.592	-18.54884	542646.9	12.58282	0.998275	0.999559	1.00044	1.00173	6.026831
18700	-1579.009	-1544.606	-34.40254	334635.8	11.95649	0.997804	0.999438	1.00056	1.0022	7.31599
18800	-1567.044	-1535.088	-31.95592	901734.3	9.907926	0.998662	0.999658	1.00034	1.00134	7.010733
18900	-1561.847	-1528.096	-33.7506	998844.9	10.039	0.998728	0.999675	1.00032	1.00127	7.206634
19000	-1568.054	-1536.36	-31.69361	642443.7	11.5953	0.998415	0.999595	1.0004	1.00159	7.091627
19100	-1574.375	-1536.315	-38.06007	228932.3	10.35707	0.997345	0.99932	1.00068	1.00266	7.651252
19200	-1556.522	-1529.118	-27.40415	953638.4	13.0959	0.998699	0.999667	1.00033	1.0013	6.71847
19300	-1566.589	-1538.121	-28.46786	726285	11.43931	0.998509	0.999619	1.00038	1.00149	6.808429
19400	-1565.737	-1533.249	-32.48753	585178.1	10.7615	0.998339	0.999575	1.00042	1.00166	7.140929
19500	-1579.885	-1549.564	-30.32145	507600.6	13.17874	0.998216	0.999544	1.00046	1.00178	6.937016
19600	-1563.591	-1531.765	-31.82632	808414.6	11.77785	0.998587	0.999639	1.00036	1.00141	7.102613
19700	-1569.2	-1531.076	-38.12407	290520.5	10.75103	0.997643	0.999397	1.0006	1.00236	7.664661
19800	-1567.694	-1528.604	-39.09024	48755.89	8.326262	0.994249	0.998524	1.00146	1.00576	7.46184
19900	-1586.967	-1554.578	-32.38897	719625.4	10.23375	0.998502	0.999617	1.00038	1.0015	7.092216
20000	-1557.878	-1530.331	-27.54649	941185.6	11.24501	0.99869	0.999665	1.00033	1.00131	6.718098
20100	-1561.872	-1530.444	-31.42779	668606.8	14.89551	0.998446	0.999603	1.0004	1.00155	6.887497
20200	-1566.516	-1538.546	-27.97026	81651.67	12.87021	0.995555	0.99886	1.00113	1.00445	6.768967
20300	-1581.131	-1540.018	-41.11371	787925.8	11.76411	0.998568	0.999634	1.00037	1.00143	7.892177
20400	-1574.505	-1541.424	-33.08059	473265.2	13.32565	0.998153	0.999527	1.00047	1.00185	7.1361
20500	-1585.787	-1547.181	-38.60611	277278	11.41898	0.997587	0.999382	1.00062	1.00241	7.695508
20600	-1563.933	-1533.811	-30.12262	273404.4	12.49608	0.99757	0.999378	1.00062	1.00243	6.949194
20700	-1577.9	-1544.241	-33.65883	430780.5	14.47092	0.998064	0.999505	1.00049	1.00194	7.079761
20800	-1580.025	-1541.857	-38.16821	172713.2	9.678362	0.996943	0.999217	1.00078	1.00306	7.617758
20900	-1583.515	-1551.032	-32.4832	136780.1	10.70035	0.996565	0.99912	1.00088	1.00344	7.137209
21000	-1589.421	-1548.019	-41.4024	24100.73	10.4361	0.991824	0.997897	1.00208	1.0082	7.973976
21100	-1573.534	-1538.493	-35.04169	834418.8	10.91895	0.998609	0.999644	1.00036	1.00139	7.382064
21200	-1561.173	-1528.816	-32.35753	678934.1	9.588651	0.998458	0.999606	1.00039	1.00154	7.002353
21300	-1570.064	-1541.001	-29.06259	747319	13.81147	0.99853	0.999624	1.00038	1.00147	6.807512
21400	-1561.694	-1527.702	-33.99195	967961.8	11.53549	0.998708	0.99967	1.00033	1.00129	7.290567
21500	-1572.837	-1537.385	-35.45182	71649.69	13.89052	0.995255	0.998783	1.00121	1.00475	7.262527
21600	-1571.954	-1535.142	-36.81187	271853.1	9.603542	0.997563	0.999376	1.00062	1.00244	7.468743
21700	-1560.981	-1528.043	-32.93786	928086.3	10.36805	0.998681	0.999663	1.00034	1.00132	7.157587
21800	-1574.952	-1541.123	-33.82834	822539.1	11.78836	0.998599	0.999642	1.00036	1.0014	7.272364
21900	-1561.703	-1540.886	-20.81706	273329.5	13.11062	0.99757	0.999378	1.00062	1.00243	6.215561
22000	-1572.165	-1539.464	-32.70109	648423	10.49456	0.998422	0.999596	1.0004	1.00158	7.144561
22100	-1556.135	-1525.296	-30.83952	882712.1	11.40623	0.998647	0.999654	1.00035	1.00135	7.015101
22200	-1559.214	-1534.634	-24.57935	334148	12.05943	0.997802	0.999437	1.00056	1.0022	6.497692
22300	-1573.172	-1532.116	-41.05623	73493.69	11.42469	0.995315	0.998799	1.00119	1.00469	7.90974
22400	-1567.49	-1531.542	-35.94792	121285.3	11.01288	0.996352	0.999065	1.00093	1.00365	7.465796
22500	-1569.526	-1534.116	-35.41034	785319.2	12.5457	0.998566	0.999633	1.00037	1.00143	7.369245
22600	-1585.54	-1549.368	-36.17225	246584.7	11.98959	0.997441	0.999345	1.00065	1.00256	7.462443
22700	-1561.731	-1527.371	-34.36009	241847.3	12.584	0.997416	0.999339	1.00066	1.00259	7.283337
22800	-1562.409	-1534.952	-27.45774	855407.7	14.81922	0.998626	0.999649	1.00035	1.00137	6.626633
22900	-1567.672	-1532.591	-35.0805	436002.4	10.67243	0.998076	0.999508	1.00049	1.00193	7.37896
23000	-1571.239	-1538.542	-32.69649	574438	9.821499	0.998323	0.999571	1.00043	1.00168	7.073764
23100	-1563.888	-1537.485	-26.40295	555900.4	12.38369	0.998296	0.999564	1.00043	1.00171	6.651696
23200	-1558.596	-1533.595	-25.0007	300122.4	13.14279	0.997681	0.999406	1.00059	1.00232	6.534029
23300	-1560.327	-1529.28	-31.04636	754475.2	11.0173	0.998537	0.999626	1.00037	1.00146	7.02092
23400	-1564.396	-1531.306	-33.09013	288256.6	12.70552	0.997633	0.999394	1.0006	1.00237	7.176104
23500	-1555.963	-1532.437	-23.52611	76104.01	11.05153	0.995396	0.998819	1.00117	1.00461	6.341943
23600	-1587.379	-1548.509	-38.86959	909434.9	10.56438	0.998667	0.999659	1.00034	1.00133	7.733269
23700	-1572.513	-1546.548	-25.96498	995776.4	12.96115	0.998726	0.999674	1.00033	1.00127	6.611532
23800	-1567.017	-1533.911	-33.10583	79388.88	10.85587	0.995492	0.998844	1.00115	1.00451	7.202432
23900	-1557.615	-1523.367	-34.24798	116160.7	11.25303	0.996273	0.999045	1.00095	1.00373	7.31408
24000	-1569.455	-1542.943	-26.51229	220677.6	12.13883	0.997295	0.999308	1.00069	1.00271	6.659071
24100	-1558.921	-1526.494	-32.4271	818306.2	13.17384	0.998595	0.999641	1.00036	1.00141	7.097107
24200	-1571.278	-1539.043	-32.2351	970622	10.2387	0.99871	0.99967	1.00033	1.00129	7.077677
24300	-1567.926	-1533.947	-33.97871	76086.22	11.03555	0.995396	0.998819	1.00117	1.00461	7.287445
24400	-1576.408	-1541.448	-34.96015	199104.6	13.5147	0.997153	0.999271	1.00073	1.00285	7.261156
24500	-1571.038	-1545.979	-25.05964	714695	15.74022	0.998497	0.999616	1.00038	1.0015	6.400434
24600	-1563.036	-1537.42	-25.61568	767337.3	14.13835	0.998549	0.999629	1.00037	1.00145	6.54233
24700	-1559	-1528.69	-30.3103	22269.36	10.90052	0.991495	0.997812	1.00216	1.00853	6.947658
