Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
24200	-1569.728	-1535.17	-34.55757	642553.8	10.31212	0.998415	0.999595	1.0004	1.00159	7.309975
24300	-1563.594	-1532.455	-31.13933	275660.2	11.45543	0.99758	0.999381	1.00062	1.00242	7.042222
24400	-1570.668	-1537.903	-32.76535	329248.3	12.17676	0.997786	0.999433	1.00056	1.00222	7.173007
24500	-1560.172	-1527.27	-32.90229	463502.7	11.67471	0.998134	0.999523	1.00048	1.00187	7.195251
24600	-1593.091	-1555.582	-37.50906	129616.4	10.26594	0.996472	0.999096	1.0009	1.00353	7.594099
24700	-1580.14	-1544.609	-35.53161	913037.8	10.96797	0.99867	0.99966	1.00034	1.00133	7.42756
24800	-1570.442	-1541.184	-29.25826	654746.5	11.04084	0.99843	0.999598	1.0004	1.00157	6.860003
24900	-1563.753	-1532.751	-31.00177	532935.2	13.24161	0.998259	0.999555	1.00044	1.00174	6.985057
25000	-1563.906	-1538.695	-25.21019	551276.2	12.76857	0.998289	0.999562	1.00044	1.00171	6.555499
25100	-1570.737	-1537.932	-32.8051	859689.4	10.0777	0.998629	0.99965	1.00035	1.00137	7.116823
25200	-1567.516	-1530.879	-36.63678	945105.1	11.45143	0.998693	0.999666	1.00033	1.00131	7.522226
25300	-1580.938	-1539.444	-41.49339	315016.1	14.62148	0.997736	0.999421	1.00058	1.00227	7.600797
25400	-1564.968	-1535.866	-29.10186	164397.6	14.75239	0.996867	0.999198	1.0008	1.00314	6.742963
25500	-1564.133	-1534.006	-30.12707	708374.1	12.98146	0.99849	0.999614	1.00039	1.00151	6.931745
25600	-1578.783	-1541.696	-37.08719	759654.5	12.10852	0.998542	0.999627	1.00037	1.00146	7.532035
25700	-1582.589	-1554.515	-28.07404	841332	11.72408	0.998615	0.999646	1.00035	1.00139	6.782881
25800	-1577.583	-1543.965	-33.61792	60204.74	10.14885	0.994824	0.998672	1.00132	1.00519	7.204539
25900	-1572.557	-1545.146	-27.41124	543765.4	8.477313	0.998277	0.999559	1.00044	1.00172	6.127913
26000	-1564.477	-1535.004	-29.47388	111181.9	10.02329	0.99619	0.999024	1.00097	1.00381	6.778282
26100	-1579.574	-1552.727	-26.84741	691260.2	11.0849	0.998472	0.999609	1.00039	1.00153	6.64499
26200	-1564.212	-1537.737	-26.47535	466876	13.65221	0.99814	0.999524	1.00047	1.00186	6.627538
26300	-1568.21	-1545.971	-22.23891	976842.2	12.1581	0.998714	0.999671	1.00033	1.00129	6.307805
26400	-1575.721	-1547.277	-28.44377	276874.6	12.80431	0.997585	0.999382	1.00062	1.00242	6.807736
26500	-1563.915	-1534.531	-29.384	555587.7	11.23784	0.998295	0.999564	1.00044	1.00171	6.881198
26600	-1556.408	-1524.744	-31.66403	419599.8	9.483331	0.998038	0.999498	1.0005	1.00196	6.910219
26700	-1564.059	-1531.584	-32.47544	538601.6	12.6547	0.998269	0.999557	1.00044	1.00173	7.130231
26800	-1567.062	-1533.892	-33.16989	517362.9	14.30984	0.998233	0.999548	1.00045	1.00177	7.061048
26900	-1573.593	-1540.244	-33.34923	880980.5	11.56951	0.998646	0.999654	1.00035	1.00135	7.234624
27000	-1574.057	-1537.4	-36.65709	393998.4	10.17028	0.997976	0.999482	1.00052	1.00203	7.505395
27100	-1568.994	-1542.067	-26.92643	656104	11.78501	0.998431	0.999599	1.0004	1.00157	6.686787
27200	-1578.766	-1537.7	-41.06678	707193.6	10.93925	0.998489	0.999614	1.00039	1.00151	7.933204
27300	-1579.53	-1540.636	-38.89415	831897.8	9.848691	0.998607	0.999644	1.00036	1.00139	7.706831
27400	-1574.027	-1539.997	-34.02924	97127.25	10.00166	0.995924	0.998955	1.00104	1.00408	7.230475
27500	-1567.852	-1539.777	-28.07426	817093.1	12.41805	0.998594	0.99964	1.00036	1.00141	6.78629
27600	-1555.453	-1527.601	-27.85223	326379.9	11.04204	0.997776	0.999431	1.00057	1.00223	6.732739
27700	-1575.112	-1541.396	-33.71634	445595.9	9.415452	0.998096	0.999513	1.00049	1.0019	7.114601
27800	-1559.459	-1533.358	-26.1006	90910.85	13.15305	0.995787	0.99892	1.00107	1.00422	6.617443
27900	-1573.982	-1538.798	-35.18443	159265.3	14.1575	0.996817	0.999185	1.00081	1.00319	7.217214
28000	-1570.773	-1540.468	-30.30476	708685	11.42832	0.99849	0.999614	1.00039	1.00151	6.968752
28100	-1571.06	-1534.007	-37.05247	126716.6	11.3388	0.996431	0.999086	1.00091	1.00357	7.561497
28200	-1585.096	-1556.185	-28.91105	94421.61	11.44451	0.995866	0.99894	1.00105	1.00414	6.847345
28300	-1575.374	-1530.489	-44.88489	193276.2	9.465906	0.99711	0.99926	1.00074	1.00289	8.303475
28400	-1559.471	-1530.867	-28.60376	416250.2	10.60873	0.998031	0.999496	1.0005	1.00197	6.765993
28500	-1567.336	-1531.376	-35.96008	492947.3	13.13059	0.99819	0.999537	1.00046	1.00181	7.36892
28600	-1570.423	-1540.693	-29.73027	757004.5	15.76527	0.998539	0.999626	1.00037	1.00146	6.694781
28700	-1579.328	-1547.746	-31.58133	531119.4	11.86641	0.998256	0.999554	1.00044	1.00174	7.081127
28800	-1584.443	-1549.173	-35.27044	90202.44	11.18356	0.995771	0.998916	1.00108	1.00424	7.405114
28900	-1575.873	-1547.421	-28.45183	680223.5	11.26754	0.998459	0.999606	1.00039	1.00154	6.799713
29000	-1565.416	-1531.189	-34.22703	711598	13.03832	0.998494	0.999615	1.00038	1.00151	7.243591
29100	-1568.963	-1540.995	-27.96839	504454	12.48841	0.998211	0.999542	1.00046	1.00179	6.776908
29200	-1568.325	-1534.249	-34.07521	869126.8	10.84969	0.998637	0.999651	1.00035	1.00136	7.291534
29300	-1569.742	-1540.401	-29.34061	698113	11.62197	0.998479	0.999611	1.00039	1.00152	6.889235
29400	-1600.93	-1556.75	-44.18036	435395.3	9.230332	0.998074	0.999507	1.00049	1.00193	8.212096
29500	-1556.176	-1526.465	-29.71158	143531.1	13.67871	0.996647	0.999141	1.00085	1.00336	6.862949
29600	-1552.921	-1524.688	-28.23288	346720.9	12.7075	0.997842	0.999448	1.00055	1.00216	6.793763
29700	-1554.742	-1525.616	-29.12515	985509.2	14.57054	0.99872	0.999673	1.00033	1.00128	6.758856
29800	-1568.419	-1539.788	-28.63085	795716.3	11.38556	0.998575	0.999636	1.00036	1.00143	6.82067
29900	-1575.09	-1539.597	-35.49349	226401.3	11.39831	0.99733	0.999316	1.00068	1.00267	7.423238
30000	-1562.41	-1535.779	-26.6306	656834.8	11.37924	0.998432	0.999599	1.0004	1.00157	6.644641
30100	-1566.943	-1533.765	-33.1787	852483.3	10.21171	0.998624	0.999648	1.00035	1.00138	7.167345
30200	-1581.576	-1545.953	-35.62281	212074	11.86947	0.997241	0.999294	1.0007	1.00276	7.421589
30300	-1568.955	-1530.063	-38.89173	840821.9	9.926157	0.998614	0.999646	1.00035	1.00139	7.711972
30400	-1568.249	-1536.786	-31.46266	252245.6	10.30447	0.99747	0.999352	1.00065	1.00253	7.009082
30500	-1550.182	-1529.426	-20.75678	285891.8	10.50508	0.997624	0.999392	1.00061	1.00238	6.00831
30600	-1573.568	-1542.557	-31.01085	161606.2	12.83768	0.99684	0.999191	1.00081	1.00316	7.006719
30700	-1584.148	-1547.586	-36.56227	663492.5	12.71341	0.99844	0.999601	1.0004	1.00156	7.448786
30800	-1568.061	-1539.19	-28.87036	600229.5	12.2755	0.99836	0.99958	1.00042	1.00164	6.852326
30900	-1579.513	-1545.995	-33.5186	620825	11.03365	0.998387	0.999587	1.00041	1.00161	7.245707
31000	-1575.08	-1541.242	-33.83775	487449.8	11.17621	0.99818	0.999534	1.00046	1.00182	7.276925
31100	-1562.972	-1528.551	-34.42166	423018.1	10.97164	0.998046	0.9995	1.0005	1.00196	7.326435
31200	-1580.203	-1546.628	-33.57523	388007.4	11.22315	0.99796	0.999478	1.00052	1.00204	7.254005
31300	-1567.98	-1536.427	-31.55314	416511.4	12.47091	0.998031	0.999496	1.0005	1.00197	7.064589
31400	-1557.112	-1533.685	-23.42693	787125.4	12.22324	0.998568	0.999634	1.00037	1.00143	6.407475
31500	-1549.567	-1529.181	-20.38607	257761	13.13982	0.997497	0.999359	1.00064	1.0025	6.182896
31600	-1569.212	-1542.965	-26.24708	359193	15.35626	0.99788	0.999457	1.00054	1.00212	6.506096
31700	-1558.658	-1528.879	-29.77898	515928	12.46924	0.998231	0.999547	1.00045	1.00177	6.922366
31800	-1558.25	-1531.632	-26.61744	273207.9	14.28249	0.997569	0.999378	1.00062	1.00243	6.604791
31900	-1573.086	-1542.34	-30.74546	220656	12.77009	0.997295	0.999308	1.00069	1.00271	6.988943
32000	-1561.612	-1524.807	-36.80483	429790	11.10678	0.998062	0.999504	1.00049	1.00194	7.543115
32100	-1570.761	-1534.18	-36.58126	497598.3	11.55877	0.998199	0.999539	1.00046	1.0018	7.514319
32200	-1572.697	-1546.861	-25.83589	377361.8	12.5765	0.997932	0.999471	1.00053	1.00207	6.605983
32300	-1571.583	-1534.968	-36.61474	453793.1	8.716718	0.998114	0.999517	1.00048	1.00189	7.281529
32400	-1564.189	-1535.785	-28.40395	792581.8	12.09957	0.998573	0.999635	1.00036	1.00143	6.814911
32500	-1567.165	-1535.407	-31.75798	746122.7	12.92604	0.998529	0.999624	1.00038	1.00147	7.060361
32600	-1568.914	-1531.631	-37.28376	720014.2	11.2337	0.998502	0.999617	1.00038	1.0015	7.58424
32700	-1567.774	-1535.413	-32.361	874392	12.0132	0.998641	0.999652	1.00035	1.00136	7.144049
32800	-1576.541	-1538.99	-37.55124	691196.4	12.36862	0.998472	0.999609	1.00039	1.00153	7.553013
32900	-1585.925	-1549.02	-36.90469	985001.6	12.43874	0.99872	0.999673	1.00033	1.00128	7.495959
33000	-1581.113	-1541.406	-39.70738	274173.1	11.29324	0.997573	0.999379	1.00062	1.00243	7.797595
33100	-1577.454	-1541.737	-35.71664	859848.2	9.794872	0.99863	0.99965	1.00035	1.00137	7.378318
33200	-1568.03	-1534.399	-33.63059	211872.6	11.45362	0.99724	0.999293	1.0007	1.00276	7.259702
33300	-1578.771	-1545.385	-33.38527	102252.7	11.31596	0.996028	0.998982	1.00101	1.00398	7.237944
33400	-1560.552	-1533.729	-26.8232	233795.7	12.43692	0.997372	0.999327	1.00067	1.00263	6.685475
33500	-1564.316	-1533.688	-30.6281	577509.2	12.12137	0.998328	0.999572	1.00043	1.00167	6.998407
33600	-1561.821	-1532.236	-29.58545	983794	12.23969	0.998719	0.999672	1.00033	1.00128	6.911094
33700	-1560.943	-1533.095	-27.84803	266403.5	11.97374	0.997538	0.99937	1.00063	1.00246	6.767989
33800	-1576.298	-1541.263	-35.03536	695867	12.35669	0.998477	0.99961	1.00039	1.00152	7.350255
33900	-1567.755	-1539.877	-27.87857	106088.7	11.17276	0.9961	0.999001	1.00099	1.00391	6.743518
34000	-1560.495	-1530.995	-29.49936	627166	12.87965	0.998395	0.99959	1.00041	1.00161	6.88742
34100	-1577.212	-1537.912	-39.2995	809207.6	10.6971	0.998587	0.999639	1.00036	1.00141	7.774235
34200	-1555.5	-1526.969	-28.53187	611813.4	13.07535	0.998375	0.999584	1.00041	1.00163	6.805382
34300	-1554.673	-1529.936	-24.73737	763781.6	11.6683	0.998546	0.999628	1.00037	1.00145	6.495561
34400	-1551.957	-1526.689	-25.26874	482591	12.74894	0.998171	0.999532	1.00047	1.00183	6.560235
34500	-1554.467	-1530.546	-23.92145	784219.9	11.3697	0.998565	0.999633	1.00037	1.00144	6.405835
34600	-1580.776	-1540.626	-40.15082	483878.8	10.29574	0.998173	0.999533	1.00047	1.00183	7.852057
34700	-1579.704	-1543.907	-35.79677	448118.8	13.41686	0.998102	0.999514	1.00048	1.0019	7.33189
34800	-1558.049	-1527.469	-30.57942	799211.8	13.83674	0.998579	0.999636	1.00036	1.00142	6.915567
34900	-1575.316	-1536.613	-38.70255	53739.17	9.143108	0.994522	0.998594	1.0014	1.00549	7.60496
35000	-1574.131	-1549.357	-24.77476	852190.8	11.42111	0.998623	0.999648	1.00035	1.00138	6.484391
35100	-1580.912	-1548.982	-31.92991	388532	11.11635	0.997961	0.999478	1.00052	1.00204	7.104498
35200	-1572.145	-1532.683	-39.46232	352642.1	12.75096	0.99786	0.999452	1.00055	1.00214	7.673359
35300	-1558.214	-1533.972	-24.24216	759629.7	13.56463	0.998542	0.999627	1.00037	1.00146	6.466658
35400	-1585.536	-1547.273	-38.26269	203192.6	12.47854	0.997182	0.999278	1.00072	1.00282	7.602001
35500	-1573.886	-1545.418	-28.46833	137966.5	11.03072	0.99658	0.999124	1.00087	1.00342	6.787801
35600	-1559.905	-1527.343	-32.56126	869039.2	9.78495	0.998637	0.999651	1.00035	1.00136	7.054726
35700	-1572.404	-1534.111	-38.29305	265990.6	10.36093	0.997536	0.999369	1.00063	1.00247	7.673871
35800	-1565.066	-1537.809	-27.2575	873817.1	14.24216	0.998641	0.999652	1.00035	1.00136	6.652125
35900	-1565.279	-1538.065	-27.21445	228124.9	12.52059	0.99734	0.999319	1.00068	1.00266	6.71623
36000	-1561.927	-1530.331	-31.59679	180775.8	15.40336	0.997012	0.999235	1.00076	1.00299	6.849798
36100	-1569.025	-1540.742	-28.28296	346696.6	13.20417	0.997842	0.999448	1.00055	1.00216	6.781298
36200	-1568.657	-1541.104	-27.5531	191068.8	12.87135	0.997094	0.999256	1.00074	1.00291	6.736525
36300	-1556.263	-1533.355	-22.90867	861572.6	11.36726	0.998631	0.99965	1.00035	1.00137	6.316552
36400	-1564.751	-1542.848	-21.90329	894609.9	13.3283	0.998656	0.999656	1.00034	1.00134	6.297296
36500	-1563.111	-1530.808	-32.30274	89182.44	12.35873	0.995747	0.99891	1.00108	1.00426	7.129036
36600	-1567.184	-1538.08	-29.10363	272337.7	12.88218	0.997565	0.999377	1.00062	1.00244	6.856605
36700	-1566.654	-1535.374	-31.2799	320513.5	12.89582	0.997756	0.999426	1.00057	1.00225	7.024875
36800	-1579.244	-1537.978	-41.26553	637965.1	12.31676	0.998409	0.999593	1.00041	1.00159	7.858224
36900	-1573.852	-1549.461	-24.39107	657522.2	14.71343	0.998433	0.999599	1.0004	1.00157	6.425901
37000	-1567.409	-1537.163	-30.24563	811449.8	14.72761	0.998589	0.999639	1.00036	1.00141	6.822605
37100	-1557.698	-1536.934	-20.76403	563241.9	12.93221	0.998307	0.999567	1.00043	1.00169	6.209912
37200	-1562.557	-1527.053	-35.50402	538499	10.62753	0.998268	0.999557	1.00044	1.00173	7.417112
37300	-1569.895	-1537.537	-32.35757	405197.1	11.41781	0.998004	0.999489	1.00051	1.002	7.148292
37400	-1550.117	-1526.499	-23.61852	875334.6	11.8332	0.998642	0.999653	1.00035	1.00136	6.408509
37500	-1576.771	-1539.251	-37.52087	875829.2	13.79853	0.998642	0.999653	1.00035	1.00136	7.421294
37600	-1567.899	-1531.237	-36.66213	303601.1	11.22525	0.997694	0.99941	1.00059	1.00231	7.529023
37700	-1567.245	-1539.857	-27.38793	394054.6	12.03858	0.997976	0.999482	1.00052	1.00203	6.730372
37800	-1559.611	-1532.817	-26.79453	242687.4	12.52146	0.997421	0.99934	1.00066	1.00258	6.682686
37900	-1575.041	-1537.758	-37.28314	489792.7	10.82741	0.998184	0.999536	1.00046	1.00182	7.58709
38000	-1563.739	-1530.863	-32.87599	996492.5	11.77226	0.998727	0.999674	1.00032	1.00127	7.191817
38100	-1563.326	-1528.375	-34.95086	373102.3	10.45028	0.99792	0.999468	1.00053	1.00208	7.356573
38200	-1568.309	-1537.187	-31.12177	231647.5	13.55728	0.99736	0.999324	1.00067	1.00264	6.974321
38300	-1557.905	-1530.199	-27.70547	270602.2	14.2488	0.997558	0.999375	1.00062	1.00244	6.683151
38400	-1549.952	-1527.494	-22.45783	839029.2	13.37099	0.998613	0.999645	1.00035	1.00139	6.338354
38500	-1568.427	-1536.329	-32.09797	412780.5	9.93823	0.998022	0.999494	1.0005	1.00198	7.029158
38600	-1568.841	-1542.126	-26.71532	995894.6	11.14139	0.998727	0.999674	1.00033	1.00127	6.63721
38700	-1575.985	-1542.659	-33.32516	163267.2	11.36542	0.996856	0.999195	1.0008	1.00315	7.232904
38800	-1565.492	-1539.736	-25.75633	475989	12.03066	0.998158	0.999529	1.00047	1.00184	6.594665
38900	-1571.408	-1539.021	-32.38729	337440.8	11.74764	0.997813	0.99944	1.00056	1.00219	7.150561
39000	-1575.425	-1542.194	-33.23147	898281	14.24671	0.998659	0.999657	1.00034	1.00134	7.071166
39100	-1562.489	-1534.58	-27.90952	795280.7	11.87324	0.998575	0.999636	1.00036	1.00143	6.771807
39200	-1570.072	-1546.15	-23.92225	989358.2	11.64948	0.998722	0.999673	1.00033	1.00128	6.424629
39300	-1568.556	-1543.619	-24.93767	130966.6	12.05681	0.99649	0.999101	1.00089	1.00351	6.527335
39400	-1559.92	-1537.972	-21.94802	370358.6	13.69526	0.997912	0.999466	1.00053	1.00209	6.295039
39500	-1559.884	-1530.622	-29.26212	699708.1	12.66619	0.998481	0.999611	1.00039	1.00152	6.87598
39600	-1569.816	-1533.99	-35.82573	394591.2	10.94495	0.997977	0.999482	1.00052	1.00202	7.454158
39700	-1570.055	-1541.211	-28.84334	263929.6	11.36287	0.997527	0.999367	1.00063	1.00248	6.838467
39800	-1551.348	-1524.612	-26.73652	344464.6	13.90997	0.997835	0.999446	1.00055	1.00217	6.634092
39900	-1581.617	-1542.547	-39.06936	996446.9	10.59165	0.998727	0.999674	1.00032	1.00127	7.752393
40000	-1559.209	-1529.444	-29.7656	248512.4	15.82374	0.997451	0.999348	1.00065	1.00255	6.691422
40100	-1555.187	-1537.287	-17.89994	296426.2	13.74352	0.997666	0.999403	1.0006	1.00234	5.999444
40200	-1564.212	-1531.195	-33.01646	699073.5	12.24323	0.99848	0.999611	1.00039	1.00152	7.191283
40300	-1561.653	-1534.201	-27.45213	388117	15.03186	0.99796	0.999478	1.00052	1.00204	6.610252
40400	-1565.845	-1530.305	-35.53949	21866.67	9.147898	0.991417	0.997791	1.00218	1.00861	7.259971
40500	-1571.793	-1537.013	-34.78027	866606	10.69732	0.998635	0.999651	1.00035	1.00137	7.35177
40600	-1578.162	-1542.813	-35.34886	550253.4	9.199245	0.998287	0.999562	1.00044	1.00171	7.249327
40700	-1562.114	-1534.073	-28.04151	964769.9	12.30978	0.998706	0.999669	1.00033	1.00129	6.78461
40800	-1551.36	-1523.14	-28.22038	272300.2	11.5404	0.997565	0.999377	1.00062	1.00244	6.790397
40900	-1547.069	-1522.345	-24.72408	550939	13.03344	0.998288	0.999562	1.00044	1.00171	6.514815
41000	-1558.594	-1529.538	-29.05586	485502.9	13.24436	0.998176	0.999533	1.00047	1.00182	6.837975
41100	-1569.499	-1532.912	-36.58758	745999.2	10.39437	0.998529	0.999624	1.00038	1.00147	7.510814
41200	-1575.521	-1547.447	-28.07351	564629.3	12.73445	0.998309	0.999567	1.00043	1.00169	6.780588
41300	-1565.432	-1531.17	-34.26236	122300.1	9.485865	0.996368	0.999069	1.00093	1.00364	7.18463
41400	-1550.721	-1526.261	-24.46025	993876	13.96281	0.998725	0.999674	1.00033	1.00128	6.468288
41500	-1561.477	-1530.741	-30.73661	164907	11.19078	0.996872	0.999199	1.0008	1.00313	6.99997
41600	-1563.824	-1528.685	-35.13905	813567.1	10.85826	0.998591	0.99964	1.00036	1.00141	7.389777
41700	-1570.966	-1537.392	-33.57423	529931	13.24783	0.998254	0.999553	1.00045	1.00175	7.178877
41800	-1555.091	-1529.856	-25.23519	255043.5	14.09899	0.997484	0.999356	1.00064	1.00252	6.517358
41900	-1581.169	-1540.605	-40.56459	353490.1	10.00272	0.997863	0.999453	1.00055	1.00214	7.883946
42000	-1563.756	-1532.553	-31.20264	44921.84	9.01767	0.994009	0.998462	1.00153	1.006	6.751625
42100	-1572.598	-1541.547	-31.05093	278732.9	11.54503	0.997593	0.999384	1.00061	1.00241	7.035721
42200	-1570.583	-1530.236	-40.34696	740027.4	11.53665	0.998523	0.999622	1.00038	1.00148	7.841409
42300	-1575.214	-1547.445	-27.76904	942900.3	13.62711	0.998691	0.999665	1.00033	1.00131	6.723569
42400	-1576.519	-1539.257	-37.26206	368477.5	10.21818	0.997907	0.999464	1.00053	1.00209	7.567565
42500	-1559.024	-1532.814	-26.21072	676993	11.22179	0.998456	0.999605	1.00039	1.00155	6.597722
42600	-1562.218	-1528.371	-33.84661	677326.2	14.04763	0.998456	0.999605	1.00039	1.00154	7.132851
42700	-1569.425	-1529.956	-39.46883	171564.7	13.18007	0.996933	0.999215	1.00078	1.00307	7.630978
42800	-1563.354	-1534.052	-29.30223	9558.399	10.22065	0.987029	0.996649	1.00329	1.01303	6.7889
42900	-1577.936	-1539.797	-38.1385	436549.9	9.003713	0.998077	0.999508	1.00049	1.00192	7.518111
43000	-1570.267	-1535.306	-34.9611	512804.3	11.24379	0.998226	0.999546	1.00045	1.00178	7.377468
43100	-1562.678	-1527.456	-35.22194	649421.7	9.488178	0.998423	0.999597	1.0004	1.00158	7.286148
43200	-1558.915	-1530.585	-28.33014	970193.1	11.52966	0.99871	0.99967	1.00033	1.00129	6.799563
43300	-1560.539	-1533.65	-26.88863	381209.4	11.11564	0.997942	0.999473	1.00053	1.00206	6.650947
43400	-1569.938	-1535.836	-34.1025	309018.1	11.65491	0.997714	0.999415	1.00058	1.00229	7.298414
43500	-1566.458	-1541.446	-25.01227	424679	12.44803	0.99805	0.999501	1.0005	1.00195	6.539948
43600	-1568.7	-1537.048	-31.65222	408577.8	13.22865	0.998012	0.999491	1.00051	1.00199	7.034975
43700	-1568.953	-1533.79	-35.16319	187601.4	14.72367	0.997067	0.999249	1.00075	1.00294	7.156929
43800	-1570	-1539.647	-30.35307	834365.9	11.61653	0.998609	0.999644	1.00036	1.00139	6.976286
43900	-1559.536	-1533.306	-26.22996	725138.2	11.26371	0.998508	0.999618	1.00038	1.00149	6.602268
44000	-1585.077	-1550.168	-34.90927	999734.7	12.19865	0.998729	0.999675	1.00032	1.00127	7.348043
44100	-1564.618	-1535.925	-28.6929	978506.7	11.03367	0.998715	0.999671	1.00033	1.00129	6.808347
44200	-1570.59	-1541.867	-28.7229	718458.1	12.51538	0.998501	0.999617	1.00038	1.0015	6.836811
44300	-1560.406	-1532.289	-28.11722	173411	10.25479	0.996949	0.999219	1.00078	1.00305	6.677717
44400	-1569.734	-1534.667	-35.06706	382750.6	14.11792	0.997946	0.999474	1.00052	1.00206	7.21284
44500	-1575.138	-1532.041	-43.09701	306941.5	9.75701	0.997707	0.999413	1.00059	1.0023	8.130403
44600	-1558.281	-1529.631	-28.65065	288125.1	12.19754	0.997633	0.999394	1.0006	1.00237	6.83499
44700	-1560.045	-1533.589	-26.45583	818882.2	11.20184	0.998596	0.999641	1.00036	1.00141	6.618207
44800	-1575.207	-1545.572	-29.63551	80322.91	13.18247	0.995519	0.998851	1.00114	1.00449	6.884786
44900	-1548.355	-1520.176	-28.17941	938653.8	13.43935	0.998688	0.999665	1.00033	1.00131	6.763083
45000	-1560.378	-1529.455	-30.92257	727768.7	13.01077	0.99851	0.999619	1.00038	1.00149	6.991555
45100	-1565.347	-1535.46	-29.88772	686462.7	14.04475	0.998466	0.999608	1.00039	1.00153	6.851237
45200	-1569.016	-1535.68	-33.33582	917732.6	12.16322	0.998673	0.999661	1.00034	1.00133	7.220341
45300	-1569.466	-1535.764	-33.70206	552209.5	12.20211	0.99829	0.999563	1.00044	1.00171	7.248943
45400	-1579.903	-1536.875	-43.02867	270253.8	14.65372	0.997556	0.999374	1.00062	1.00245	7.70118
45500	-1586.716	-1546.539	-40.17741	984649.9	13.1536	0.998719	0.999673	1.00033	1.00128	7.687614
45600	-1563.434	-1534.764	-28.6695	244463	11.20727	0.99743	0.999342	1.00066	1.00257	6.8161
45700	-1567.403	-1535.361	-32.04208	716148.8	11.22101	0.998498	0.999616	1.00038	1.0015	7.11735
45800	-1567.983	-1532.87	-35.11225	313891	12.17987	0.997732	0.99942	1.00058	1.00227	7.365594
45900	-1566.07	-1540.245	-25.82536	651591.4	11.72308	0.998426	0.999597	1.0004	1.00158	6.591041
46000	-1578.875	-1543.921	-34.95451	246605	9.617654	0.997442	0.999345	1.00065	1.00256	7.277348
46100	-1564.693	-1533.648	-31.04427	723143.6	13.73074	0.998506	0.999618	1.00038	1.0015	6.956746
46200	-1564.69	-1537.229	-27.4607	525764	13.20159	0.998248	0.999552	1.00045	1.00175	6.719119
46300	-1562.066	-1539.079	-22.98634	476117.3	14.70215	0.998158	0.999529	1.00047	1.00184	6.331004
46400	-1577.47	-1544.64	-32.82935	354689.4	10.17804	0.997866	0.999454	1.00054	1.00214	7.129811
46500	-1564.776	-1538.711	-26.0641	97536.39	11.53341	0.995933	0.998958	1.00104	1.00407	6.603208
46600	-1581.137	-1548.246	-32.89066	899307.2	10.43688	0.99866	0.999657	1.00034	1.00134	7.15843
46700	-1560.275	-1534.814	-25.46089	91381.98	12.21812	0.995798	0.998923	1.00107	1.00421	6.5738
46800	-1578.652	-1546.812	-31.83944	318226.5	11.83316	0.997748	0.999424	1.00057	1.00225	7.103242
46900	-1566.86	-1539.292	-27.56877	752011.6	12.82094	0.998535	0.999625	1.00037	1.00147	6.739004
47000	-1573.044	-1537.381	-35.6637	668653.3	12.03194	0.998446	0.999603	1.0004	1.00155	7.418116
47100	-1585.706	-1545.811	-39.89439	19389.59	11.69139	0.990886	0.997654	1.00232	1.00914	7.793136
47200	-1566.318	-1532.547	-33.77092	489354.4	11.85117	0.998184	0.999535	1.00046	1.00182	7.266029
47300	-1568.894	-1538.169	-30.72589	238668.8	10.76344	0.997399	0.999334	1.00066	1.0026	6.97736
47400	-1556.811	-1528.543	-28.26735	363888.6	14.33333	0.997894	0.999461	1.00054	1.00211	6.716836
47500	-1559.453	-1528.646	-30.80736	558737.8	12.84541	0.9983	0.999565	1.00043	1.0017	6.990524
47600	-1557.354	-1528.688	-28.66567	450301.1	12.49469	0.998106	0.999516	1.00048	1.00189	6.832627
47700	-1556.739	-1529.351	-27.38835	63555.86	14.52596	0.994962	0.998708	1.00128	1.00505	6.642717
47800	-1569.404	-1534.77	-34.6341	527994.3	13.05452	0.998251	0.999553	1.00045	1.00175	7.273621
47900	-1572.294	-1545.225	-27.06889	33037.92	12.72397	0.993015	0.998205	1.00178	1.007	6.701882
48000	-1557.277	-1535.171	-22.10621	889284.2	14.906	0.998652	0.999655	1.00034	1.00135	6.261166
48100	-1557.402	-1531.447	-25.95527	533338.3	13.86236	0.99826	0.999555	1.00044	1.00174	6.580183
48200	-1562.814	-1536.145	-26.66883	498835.5	12.60442	0.998201	0.99954	1.00046	1.0018	6.671945
48300	-1563.868	-1535.609	-28.25867	219383	14.36618	0.997287	0.999306	1.00069	1.00272	6.713961
48400	-1566.717	-1540.835	-25.88162	193821.8	11.07558	0.997114	0.999261	1.00074	1.00289	6.557096
48500	-1561.339	-1526.779	-34.56072	303888.1	11.3773	0.997695	0.99941	1.00059	1.00231	7.341547
48600	-1561.438	-1528.449	-32.9897	282876.3	11.19862	0.997611	0.999389	1.00061	1.00239	7.201439
48700	-1564.862	-1543.646	-21.21604	790045.4	12.32123	0.99857	0.999634	1.00036	1.00143	6.230573
48800	-1552.517	-1530.816	-21.70191	622215.2	12.50622	0.998389	0.999588	1.00041	1.00161	6.275588
48900	-1567.366	-1533.369	-33.99652	122263.6	11.80316	0.996367	0.999069	1.00093	1.00364	7.286279
49000	-1560.277	-1530.986	-29.29138	908679.5	11.08379	0.998667	0.999659	1.00034	1.00133	6.865408
49100	-1553.299	-1526.253	-27.04588	170950.8	12.0509	0.996927	0.999213	1.00078	1.00308	6.702118
