Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
3000	-1579.298	-1548.005	-31.29374	904426.5	12.51506	0.998664	0.999658	1.00034	1.00134	7.042237
3100	-1580.908	-1550.335	-30.57306	105209.8	13.34831	0.996084	0.998996	1.001	1.00392	6.946613
3200	-1579.617	-1552.096	-27.52111	817742.9	11.95949	0.998595	0.999641	1.00036	1.00141	6.740493
3300	-1603.496	-1556.106	-47.3892	903225	8.654057	0.998663	0.999658	1.00034	1.00134	8.509857
3400	-1582.848	-1551.884	-30.96327	851690.8	11.53526	0.998623	0.999648	1.00035	1.00138	7.028011
3500	-1581.349	-1552.791	-28.55863	329080.1	12.58621	0.997785	0.999433	1.00057	1.00222	6.822272
3600	-1581.946	-1554.212	-27.73432	429839.4	12.78947	0.998062	0.999504	1.00049	1.00194	6.752689
3700	-1571.531	-1544.859	-26.67186	270497	12.0163	0.997557	0.999375	1.00062	1.00245	6.670526
3800	-1570.024	-1540.382	-29.64187	370668.6	13.35535	0.997913	0.999466	1.00053	1.00209	6.876477
3900	-1565.377	-1536.497	-28.87977	567353.4	13.25558	0.998313	0.999568	1.00043	1.00169	6.824163
4000	-1608.367	-1559.965	-48.40248	959206.6	8.175292	0.998702	0.999668	1.00033	1.0013	8.55215
4100	-1572.295	-1545.849	-26.44572	934609.1	10.6324	0.998685	0.999664	1.00034	1.00132	6.565334
4200	-1573.167	-1544.898	-28.26963	487956.6	17.36645	0.998181	0.999535	1.00046	1.00182	6.448426
4300	-1588.234	-1558.542	-29.69164	790852.3	11.85451	0.998571	0.999635	1.00036	1.00143	6.921834
4400	-1581.54	-1550.154	-31.38616	963359.8	11.06701	0.998705	0.999669	1.00033	1.0013	7.053765
4500	-1585.394	-1564.003	-21.39187	746190.5	16.04782	0.998529	0.999624	1.00038	1.00147	6.147876
4600	-1597.559	-1560.729	-36.83014	664554.5	12.25652	0.998441	0.999601	1.0004	1.00156	7.501948
4700	-1586.068	-1553.938	-32.1292	368073.9	10.0507	0.997906	0.999464	1.00053	1.0021	7.046541
4800	-1585.994	-1557.858	-28.13592	273193.4	11.58383	0.997569	0.999378	1.00062	1.00243	6.784459
4900	-1572.891	-1550.58	-22.31102	374591.3	13.46715	0.997924	0.999469	1.00053	1.00208	6.325996
5000	-1590.292	-1554.307	-35.98457	557378.4	10.24042	0.998298	0.999565	1.00043	1.0017	7.443993
5100	-1581.392	-1549.462	-31.92959	859066.4	12.2584	0.998629	0.999649	1.00035	1.00137	7.102059
5200	-1577.64	-1555.835	-21.80503	116481	15.0398	0.996278	0.999046	1.00095	1.00373	6.234164
5300	-1579.131	-1552.761	-26.37054	490951.8	10.6299	0.998186	0.999536	1.00046	1.00181	6.557971
5400	-1573.982	-1548.125	-25.85637	978903.6	14.28076	0.998716	0.999672	1.00033	1.00129	6.551601
5500	-1585.269	-1549.629	-35.6393	149494.8	11.3953	0.996714	0.999158	1.00084	1.00329	7.436077
5600	-1568.335	-1546.185	-22.14968	308548.5	13.43729	0.997713	0.999415	1.00058	1.00229	6.31445
5700	-1579.215	-1543.308	-35.90763	310548.1	8.855451	0.99772	0.999416	1.00058	1.00228	7.236037
5800	-1571.357	-1542.274	-29.08256	64822.67	10.1292	0.995012	0.99872	1.00127	1.005	6.75489
5900	-1580.501	-1551.013	-29.48748	817241.1	14.73013	0.998594	0.999641	1.00036	1.00141	6.770921
6000	-1571.348	-1543.98	-27.36759	617226.3	12.7975	0.998383	0.999586	1.00041	1.00162	6.723839
6100	-1588.844	-1556.753	-32.09056	759988.7	12.81694	0.998542	0.999627	1.00037	1.00146	7.091898
6200	-1582.94	-1564.125	-18.81406	970068.6	15.92738	0.99871	0.99967	1.00033	1.00129	5.993827
6300	-1576.455	-1547.094	-29.36155	936033.5	13.43297	0.998686	0.999664	1.00034	1.00131	6.851388
6400	-1595.739	-1562.971	-32.76842	362338.7	11.47477	0.997889	0.99946	1.00054	1.00211	7.184482
6500	-1582.416	-1551.591	-30.82521	487113.3	13.64283	0.998179	0.999534	1.00046	1.00182	6.946788
6600	-1578.883	-1550.473	-28.40986	986046.3	11.95303	0.99872	0.999673	1.00033	1.00128	6.814755
6700	-1569.309	-1546.224	-23.08534	710699.9	14.77799	0.998493	0.999614	1.00038	1.00151	6.333781
6800	-1585.028	-1551.26	-33.76863	767819.1	9.974882	0.99855	0.999629	1.00037	1.00145	7.201451
6900	-1579.158	-1548.704	-30.45442	567985.2	11.6988	0.998314	0.999569	1.00043	1.00169	6.985759
7000	-1595.568	-1556.876	-38.69186	809730.6	8.972228	0.998588	0.999639	1.00036	1.00141	7.573684
7100	-1576.926	-1548.678	-28.2476	100759.2	9.795619	0.995998	0.998974	1.00102	1.00401	6.615915
7200	-1577.91	-1557.985	-19.92443	655644.7	13.41739	0.998431	0.999599	1.0004	1.00157	6.148874
7300	-1583.173	-1557.139	-26.03422	353103.5	11.74153	0.997862	0.999453	1.00055	1.00214	6.609544
7400	-1588.802	-1562.389	-26.41206	909445.7	11.66775	0.998667	0.999659	1.00034	1.00133	6.639065
7500	-1584.574	-1551.333	-33.24142	924478.5	9.688535	0.998678	0.999662	1.00034	1.00132	7.110249
7600	-1575.959	-1549.759	-26.19939	500872.1	13.52224	0.998205	0.999541	1.00046	1.0018	6.612624
7700	-1577.031	-1551.728	-25.30335	183962.9	11.01	0.997038	0.999241	1.00076	1.00297	6.498973
7800	-1581.314	-1560.526	-20.7876	257799.7	12.46579	0.997498	0.999359	1.00064	1.0025	6.201166
7900	-1578.41	-1555.927	-22.48244	488863.5	13.76914	0.998183	0.999535	1.00046	1.00182	6.332215
8000	-1583.82	-1554.207	-29.61261	328929.4	12.00188	0.997785	0.999433	1.00057	1.00222	6.915302
8100	-1583.389	-1552.605	-30.78433	469792.6	10.68124	0.998146	0.999526	1.00047	1.00186	6.97706
8200	-1577.931	-1549.107	-28.82384	779634.5	12.42242	0.998561	0.999632	1.00037	1.00144	6.846581
8300	-1577.835	-1548.352	-29.48394	483527	10.65205	0.998173	0.999533	1.00047	1.00183	6.852811
8400	-1578.579	-1556.288	-22.29102	287324.1	13.26471	0.99763	0.999393	1.0006	1.00237	6.327028
8500	-1581.876	-1551.808	-30.0684	7901.728	12.32761	0.985737	0.996312	1.00362	1.01434	6.948906
8600	-1584.715	-1549.527	-35.18823	587511.2	10.56886	0.998342	0.999576	1.00042	1.00166	7.384995
8700	-1576.365	-1557.419	-18.94594	748843.2	12.75083	0.998532	0.999624	1.00037	1.00147	6.064348
8800	-1587.246	-1549.373	-37.87321	11573.48	13.19939	0.988209	0.996957	1.00299	1.01184	7.508062
8900	-1566.235	-1540.073	-26.16217	762473.4	12.12771	0.998545	0.999628	1.00037	1.00146	6.630067
9000	-1575.194	-1549.085	-26.10895	445082.9	12.3678	0.998095	0.999513	1.00049	1.00191	6.627903
9100	-1585.157	-1552.701	-32.45585	858113.9	11.16851	0.998628	0.999649	1.00035	1.00137	7.153103
9200	-1575.985	-1546.944	-29.04094	735608.2	12.59074	0.998518	0.999621	1.00038	1.00148	6.860482
9300	-1580.244	-1549.178	-31.06606	300173.8	12.70156	0.997681	0.999406	1.00059	1.00232	7.016962
9400	-1564.675	-1541.691	-22.98395	963197.9	15.06309	0.998705	0.999669	1.00033	1.0013	6.311213
9500	-1590.5	-1559.488	-31.01203	350315.1	11.47683	0.997853	0.999451	1.00055	1.00215	7.031449
9600	-1561.294	-1537.319	-23.97532	407751.1	12.88364	0.99801	0.999491	1.00051	1.00199	6.458505
9700	-1595.691	-1564.333	-31.35881	261616.2	11.9533	0.997516	0.999364	1.00063	1.00249	7.061463
9800	-1573.634	-1536.655	-36.9788	26415.16	12.33873	0.99219	0.997992	1.00199	1.00783	7.508732
9900	-1575.324	-1546.923	-28.40155	724711.2	12.59247	0.998507	0.999618	1.00038	1.00149	6.809663
10000	-1593.081	-1561.235	-31.84609	481039.6	12.54836	0.998168	0.999531	1.00047	1.00183	7.085035
10100	-1600.903	-1565.4	-35.50251	957724.6	13.14704	0.998701	0.999668	1.00033	1.0013	7.33274
10200	-1589.272	-1550.964	-38.30798	496589.2	12.5155	0.998197	0.999539	1.00046	1.0018	7.602665
10300	-1586.105	-1549.301	-36.80374	84727.12	11.22307	0.995637	0.998881	1.00111	1.00437	7.541671
10400	-1579.76	-1546.596	-33.16431	598513.2	12.41526	0.998357	0.99958	1.00042	1.00164	7.196305
10500	-1585.266	-1553.647	-31.61902	154448.1	10.7612	0.996767	0.999172	1.00082	1.00324	7.060206
10600	-1572.552	-1549.55	-23.00135	954281.7	13.35424	0.998699	0.999667	1.00033	1.0013	6.379277
10700	-1583.516	-1558.052	-25.46462	988844.4	12.14064	0.998722	0.999673	1.00033	1.00128	6.572797
10800	-1567.202	-1544.085	-23.11728	813697.3	13.67498	0.998591	0.99964	1.00036	1.00141	6.380964
10900	-1586.124	-1560.37	-25.75304	467015.1	12.61936	0.998141	0.999524	1.00047	1.00186	6.599218
11000	-1585.277	-1551.69	-33.58721	465712.2	9.623042	0.998138	0.999524	1.00048	1.00186	7.136022
11100	-1563.212	-1541.732	-21.47934	652499.7	13.08418	0.998427	0.999598	1.0004	1.00157	6.266028
11200	-1588.742	-1562.061	-26.68124	700725.2	12.35514	0.998482	0.999612	1.00039	1.00152	6.674174
11300	-1572.762	-1548.001	-24.76028	162138.8	12.45044	0.996845	0.999192	1.0008	1.00316	6.519726
11400	-1581.818	-1553.857	-27.96111	760006.6	12.45627	0.998542	0.999627	1.00037	1.00146	6.776741
11500	-1580.07	-1551.583	-28.48664	116221.2	13.80178	0.996274	0.999045	1.00095	1.00373	6.76638
11600	-1576.653	-1554.325	-22.32844	235975.7	12.56304	0.997385	0.99933	1.00067	1.00262	6.326842
11700	-1584.122	-1558.286	-25.83648	147266.1	12.74225	0.99669	0.999152	1.00084	1.00331	6.604839
11800	-1570.466	-1543.777	-26.68956	513024	11.58316	0.998226	0.999546	1.00045	1.00178	6.659571
11900	-1574.412	-1547.62	-26.79214	599965.8	12.02966	0.998359	0.99958	1.00042	1.00164	6.680746
12000	-1590.723	-1559.467	-31.25662	636482	12.47255	0.998407	0.999593	1.00041	1.00159	7.040756
12100	-1589.16	-1564.53	-24.62952	816181.3	11.67397	0.998593	0.99964	1.00036	1.00141	6.486608
12200	-1580.184	-1560.858	-19.32572	925023	13.9266	0.998679	0.999662	1.00034	1.00132	6.101092
12300	-1589.339	-1561.408	-27.93098	864118.5	9.59126	0.998633	0.99965	1.00035	1.00137	6.541286
12400	-1581.182	-1548.923	-32.25892	43992.97	11.67909	0.993946	0.998446	1.00154	1.00607	7.140121
12500	-1589.04	-1554.002	-35.03802	876503.4	10.31338	0.998643	0.999653	1.00035	1.00136	7.35665
12600	-1583.722	-1556.485	-27.23676	723659.4	12.77322	0.998506	0.999618	1.00038	1.00149	6.71412
12700	-1578.132	-1552.794	-25.33791	378543.3	12.50378	0.997935	0.999472	1.00053	1.00207	6.566318
12800	-1574.277	-1546.358	-27.91948	286233	11.7134	0.997625	0.999392	1.00061	1.00238	6.76944
12900	-1575.776	-1552.156	-23.61974	98207.29	14.77479	0.995947	0.998961	1.00103	1.00406	6.37012
13000	-1575.46	-1548.082	-27.37806	880996.1	13.06722	0.998646	0.999654	1.00035	1.00135	6.717396
13100	-1581.455	-1549.524	-31.93064	9739.941	12.39274	0.98715	0.996681	1.00326	1.01291	7.097746
13200	-1578.112	-1551.946	-26.1663	231211.9	10.48943	0.997358	0.999324	1.00067	1.00264	6.521203
13300	-1580.849	-1553.668	-27.18104	455696.5	12.00834	0.998118	0.999518	1.00048	1.00188	6.712793
13400	-1594.477	-1558.596	-35.88142	586941.1	9.759909	0.998341	0.999576	1.00042	1.00166	7.391206
13500	-1588.123	-1554.774	-33.34947	646220.5	12.07934	0.998419	0.999596	1.0004	1.00158	7.224303
13600	-1588.699	-1557.05	-31.64904	509501.8	10.37933	0.99822	0.999545	1.00045	1.00178	7.034324
13700	-1598.018	-1563.731	-34.28691	959484.4	11.16629	0.998703	0.999668	1.00033	1.0013	7.317033
13800	-1585.472	-1542.921	-42.55053	599992.1	9.657324	0.998359	0.99958	1.00042	1.00164	8.069417
13900	-1579.409	-1543.657	-35.75248	846100.8	10.35042	0.998618	0.999647	1.00035	1.00138	7.428076
14000	-1585.437	-1553.875	-31.5621	792942.5	11.94991	0.998573	0.999635	1.00036	1.00143	7.078517
14100	-1583.154	-1552.209	-30.9453	378824.6	13.6459	0.997936	0.999472	1.00053	1.00207	6.955382
14200	-1597.484	-1558.897	-38.58763	623533.1	9.869673	0.998391	0.999588	1.00041	1.00161	7.677293
14300	-1569.878	-1552.508	-17.37053	985784.4	14.40981	0.99872	0.999673	1.00033	1.00128	5.955308
14400	-1590.881	-1550.263	-40.6179	34067.94	10.6827	0.993122	0.998233	1.00175	1.0069	7.897679
14500	-1595.246	-1559.863	-35.38256	75739.5	12.28357	0.995385	0.998817	1.00118	1.00462	7.382396
14600	-1591.128	-1554.336	-36.79181	639271.8	11.12299	0.998411	0.999593	1.00041	1.00159	7.541804
14700	-1591.29	-1565.569	-25.72095	573710.3	12.58115	0.998322	0.999571	1.00043	1.00168	6.596829
14800	-1574.111	-1551.634	-22.47701	409676.3	13.63099	0.998015	0.999492	1.00051	1.00199	6.335139
14900	-1576.572	-1556.223	-20.3493	230469.2	13.23241	0.997354	0.999322	1.00068	1.00265	6.18056
15000	-1574.987	-1545.038	-29.94949	841433.8	12.31397	0.998615	0.999646	1.00035	1.00139	6.939526
15100	-1580.145	-1549.76	-30.38505	760732.1	13.62945	0.998543	0.999627	1.00037	1.00146	6.915389
15200	-1580.64	-1549.047	-31.59289	717391.3	11.46913	0.9985	0.999616	1.00038	1.0015	7.081975
15300	-1588.866	-1554.472	-34.39387	301268.1	12.4812	0.997685	0.999408	1.00059	1.00232	7.291817
15400	-1585.966	-1552.572	-33.39417	503183.3	11.03788	0.998209	0.999542	1.00046	1.00179	7.234533
15500	-1584.011	-1556.164	-27.84641	375986.5	10.93883	0.997928	0.99947	1.00053	1.00207	6.724645
15600	-1579.993	-1553.933	-26.06036	96104.09	14.24064	0.995903	0.99895	1.00104	1.0041	6.568155
15700	-1574.11	-1548.536	-25.57402	609295.4	12.16471	0.998372	0.999584	1.00042	1.00163	6.582229
15800	-1579.6	-1549.624	-29.97605	562490.4	12.87034	0.998306	0.999567	1.00043	1.0017	6.924809
15900	-1605.99	-1575.509	-30.48064	108801.1	11.15715	0.996149	0.999013	1.00098	1.00386	6.975801
16000	-1580.909	-1548.003	-32.90616	990821.8	14.2296	0.998723	0.999674	1.00033	1.00128	7.049869
16100	-1568.226	-1537.11	-31.11548	380728.8	13.61555	0.997941	0.999473	1.00053	1.00206	6.969931
16200	-1587.397	-1554.733	-32.66408	736157.3	10.9726	0.998519	0.999621	1.00038	1.00148	7.166276
16300	-1590.886	-1561.975	-28.91148	736776.8	11.66436	0.99852	0.999621	1.00038	1.00148	6.853213
16400	-1585.907	-1553.346	-32.56012	690543.4	10.7228	0.998471	0.999609	1.00039	1.00153	7.145634
16500	-1588.221	-1555.839	-32.38182	15411.57	11.86905	0.98978	0.997366	1.0026	1.01026	7.148544
16600	-1574.883	-1546.148	-28.73496	589398.8	13.06089	0.998345	0.999577	1.00042	1.00166	6.821486
16700	-1584.23	-1550.956	-33.27347	413743.5	12.49185	0.998025	0.999495	1.0005	1.00198	7.201544
16800	-1618.247	-1575.457	-42.79013	82642.13	10.61056	0.995582	0.998867	1.00113	1.00443	8.103177
16900	-1574.772	-1544.82	-29.95232	297874.7	13.18944	0.997672	0.999404	1.00059	1.00233	6.908469
17000	-1593.204	-1562.651	-30.55344	690258.2	11.02667	0.99847	0.999609	1.00039	1.00153	6.976634
17100	-1582.277	-1549.962	-32.31509	892196.9	11.23672	0.998655	0.999656	1.00034	1.00135	7.141999
17200	-1575.593	-1544.711	-30.88277	297035.4	12.70045	0.997669	0.999403	1.00059	1.00233	7.002576
17300	-1581.839	-1555.05	-26.78915	399549.1	10.64406	0.99799	0.999486	1.00051	1.00201	6.59894
17400	-1583.528	-1557.438	-26.08937	856320.2	12.81461	0.998627	0.999649	1.00035	1.00137	6.62371
17500	-1581.411	-1553.018	-28.39311	235800.7	12.82854	0.997384	0.99933	1.00067	1.00262	6.803078
17600	-1574.862	-1549.158	-25.70449	880785.3	10.96976	0.998646	0.999654	1.00035	1.00135	6.531743
17700	-1574.964	-1545.769	-29.1951	703257.1	13.32388	0.998485	0.999612	1.00039	1.00152	6.844609
17800	-1586.123	-1558.962	-27.1617	180842.1	11.99697	0.997013	0.999235	1.00076	1.00299	6.71102
17900	-1598.184	-1565.109	-33.07561	767539.4	12.24957	0.998549	0.999629	1.00037	1.00145	7.195879
18000	-1579.729	-1552.74	-26.98932	741242.9	11.94175	0.998524	0.999623	1.00038	1.00148	6.695705
18100	-1579.913	-1545.097	-34.8161	434114.8	9.381071	0.998071	0.999507	1.00049	1.00193	7.225494
18200	-1587.375	-1549.697	-37.67861	937857.2	14.75626	0.998688	0.999664	1.00033	1.00131	7.323881
18300	-1576.823	-1554.192	-22.63059	166992.9	12.45684	0.996891	0.999204	1.00079	1.00311	6.348815
18400	-1576.765	-1547.103	-29.66155	490889.7	10.69884	0.998186	0.999536	1.00046	1.00181	6.873389
18500	-1574.804	-1545.444	-29.3598	798560.8	11.97101	0.998578	0.999636	1.00036	1.00142	6.894245
18600	-1592.514	-1559.844	-32.67038	43592.94	15.43718	0.993919	0.998438	1.00155	1.00609	6.915975
18700	-1572.429	-1545.85	-26.57962	338293.8	11.40824	0.997815	0.999441	1.00056	1.00219	6.641737
18800	-1569.482	-1552.194	-17.28809	434906	13.48154	0.998073	0.999507	1.00049	1.00193	5.953185
18900	-1562.737	-1533.051	-29.68572	15238.17	13.90833	0.989722	0.997351	1.00261	1.01032	6.846224
19000	-1587.873	-1558.073	-29.79949	609984.2	13.08704	0.998373	0.999584	1.00042	1.00163	6.901789
19100	-1582.864	-1550.905	-31.95877	706626.4	12.15977	0.998488	0.999613	1.00039	1.00151	7.107217
19200	-1590.889	-1561.99	-28.89991	634283.5	13.72522	0.998404	0.999592	1.00041	1.0016	6.8009
19300	-1577.951	-1546.331	-31.61977	306421.8	10.43982	0.997705	0.999413	1.00059	1.0023	7.036916
19400	-1582.06	-1552.872	-29.18826	596193.5	10.25235	0.998354	0.999579	1.00042	1.00165	6.781848
19500	-1609.309	-1582.249	-27.0605	805665.5	14.36153	0.998584	0.999638	1.00036	1.00142	6.630854
19600	-1569.368	-1546.322	-23.04583	976045.5	12.65559	0.998714	0.999671	1.00033	1.00129	6.385094
19700	-1581.854	-1553.648	-28.20594	411004.4	11.20394	0.998018	0.999493	1.00051	1.00198	6.774557
19800	-1585.133	-1549.186	-35.94761	440952.1	14.77319	0.998086	0.99951	1.00049	1.00191	7.204684
19900	-1578.704	-1546.676	-32.02786	327695.2	13.25222	0.99778	0.999432	1.00057	1.00222	7.06187
20000	-1596.417	-1557.915	-38.50171	630346.6	12.47397	0.998399	0.999591	1.00041	1.0016	7.621525
20100	-1580.902	-1552.211	-28.69132	220029.5	10.73343	0.997291	0.999307	1.00069	1.00271	6.785762
20200	-1591.73	-1558.272	-33.45867	189127.7	11.74391	0.997079	0.999252	1.00075	1.00292	7.241826
20300	-1595.467	-1560.634	-34.83284	44514.08	11.56135	0.993982	0.998455	1.00153	1.00603	7.363009
20400	-1583.056	-1553.168	-29.8886	533223.1	12.70255	0.99826	0.999555	1.00044	1.00174	6.924226
20500	-1577.423	-1548.584	-28.83958	943615.4	10.67945	0.998692	0.999665	1.00033	1.00131	6.794827
20600	-1578.241	-1549.702	-28.53869	843432.3	11.49857	0.998616	0.999646	1.00035	1.00138	6.816666
20700	-1591.368	-1560.493	-30.87425	898231.2	10.02248	0.998659	0.999657	1.00034	1.00134	6.917884
20800	-1583.399	-1555.812	-27.58733	943647.6	11.32761	0.998692	0.999665	1.00033	1.00131	6.726174
20900	-1569.493	-1541.629	-27.86394	253103.2	13.62921	0.997475	0.999354	1.00064	1.00253	6.730427
21000	-1589.1	-1560.794	-28.30621	239152.6	12.71146	0.997402	0.999335	1.00066	1.0026	6.799436
21100	-1570.664	-1545.049	-25.61456	489631.5	15.97157	0.998184	0.999535	1.00046	1.00182	6.417223
21200	-1570.762	-1546.082	-24.67964	199287.7	12.06109	0.997154	0.999271	1.00073	1.00285	6.506055
21300	-1595.334	-1565.083	-30.2509	775865.1	13.44963	0.998557	0.999631	1.00037	1.00144	6.916611
21400	-1585.307	-1549.022	-36.2854	957707.8	10.83659	0.998701	0.999668	1.00033	1.0013	7.49507
21500	-1609.409	-1575.702	-33.70748	643482.5	11.75975	0.998416	0.999595	1.0004	1.00159	7.262703
21600	-1565.593	-1545.401	-20.19255	977768.7	13.32831	0.998715	0.999671	1.00033	1.00129	6.168942
21700	-1571.273	-1544.518	-26.75537	624487.6	10.09684	0.998392	0.999589	1.00041	1.00161	6.519755
21800	-1575.174	-1547.578	-27.5952	727617	13.20529	0.99851	0.999619	1.00038	1.00149	6.729169
21900	-1564.495	-1541.394	-23.10083	740431.2	12.53775	0.998523	0.999622	1.00038	1.00148	6.387951
22000	-1577.548	-1550.966	-26.58205	740661.3	12.81553	0.998523	0.999622	1.00038	1.00148	6.66214
22100	-1575.717	-1543.461	-32.25524	348388.7	11.8867	0.997847	0.999449	1.00055	1.00215	7.137609
22200	-1594.593	-1568.845	-25.74714	519067.5	12.54646	0.998236	0.999549	1.00045	1.00176	6.599003
22300	-1569.529	-1545.239	-24.28935	296033.6	13.92464	0.997665	0.999402	1.0006	1.00234	6.457583
22400	-1566.548	-1544.325	-22.22246	415062	12.94257	0.998028	0.999495	1.0005	1.00197	6.322725
22500	-1590.878	-1560.082	-30.79506	253651.4	10.76418	0.997477	0.999354	1.00064	1.00252	6.983836
22600	-1575.095	-1555.165	-19.92954	132840.2	13.40088	0.996515	0.999107	1.00089	1.00349	6.149268
22700	-1569.221	-1547.765	-21.45685	476423	11.49424	0.998159	0.999529	1.00047	1.00184	6.200403
22800	-1580.783	-1551.871	-28.91246	407357.2	10.09078	0.998009	0.999491	1.00051	1.00199	6.732501
22900	-1560.426	-1536.57	-23.85642	942765.7	12.27495	0.998691	0.999665	1.00033	1.00131	6.443863
23000	-1584.463	-1550.033	-34.42915	845217.2	10.30379	0.998618	0.999647	1.00035	1.00138	7.296917
23100	-1577.618	-1555.495	-22.12301	379566.6	13.09936	0.997938	0.999472	1.00053	1.00206	6.315197
23200	-1583.044	-1555.931	-27.11214	467930.3	12.08113	0.998142	0.999525	1.00047	1.00186	6.707958
23300	-1572.642	-1543.133	-29.5093	513114.4	14.40425	0.998226	0.999546	1.00045	1.00178	6.798128
23400	-1573.355	-1545.242	-28.11274	618470.8	11.15872	0.998384	0.999587	1.00041	1.00162	6.763662
23500	-1572.87	-1549.876	-22.99365	433220.6	12.91703	0.998069	0.999506	1.00049	1.00193	6.382327
23600	-1580.111	-1553.924	-26.18742	244431	11.39477	0.99743	0.999342	1.00066	1.00257	6.606593
23700	-1581.519	-1555.089	-26.43005	552855.5	13.40887	0.998291	0.999563	1.00044	1.00171	6.634055
23800	-1578.806	-1549.221	-29.58571	835087.5	11.72217	0.998609	0.999644	1.00035	1.00139	6.911796
23900	-1560.422	-1536.728	-23.69415	565558.8	13.79874	0.99831	0.999568	1.00043	1.00169	6.419244
24000	-1569.51	-1545.338	-24.17282	378968.8	10.95409	0.997936	0.999472	1.00053	1.00207	6.390454
24100	-1580.822	-1550.1	-30.72203	998647	11.79314	0.998728	0.999675	1.00032	1.00127	7.008858
24200	-1568.247	-1538.884	-29.36244	647412.1	14.88021	0.998421	0.999596	1.0004	1.00158	6.750115
24300	-1569.893	-1545.869	-24.02406	129018.1	11.84057	0.996463	0.999094	1.0009	1.00354	6.443115
24400	-1572.067	-1550.394	-21.6737	812220.4	11.20698	0.99859	0.999639	1.00036	1.00141	6.191851
24500	-1597.747	-1557.765	-39.982	426339	12.21523	0.998054	0.999502	1.0005	1.00195	7.762528
24600	-1580.172	-1553.087	-27.08424	822312.2	12.06213	0.998599	0.999642	1.00036	1.0014	6.705436
