Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
11500	-1570.079	-1538.738	-31.34103	349860.6	12.6635	0.997852	0.99945	1.00055	1.00215	7.040223
11600	-1556.799	-1539.854	-16.94441	76173.34	12.79097	0.995398	0.99882	1.00117	1.00461	5.909096
11700	-1571.863	-1537.327	-34.53572	733621.1	12.68682	0.998516	0.999621	1.00038	1.00148	7.291052
11800	-1574.282	-1545.195	-29.08749	520725.7	14.79664	0.998239	0.99955	1.00045	1.00176	6.738434
11900	-1560.479	-1528.679	-31.80011	84205	11.1834	0.995623	0.998878	1.00112	1.00438	7.094804
12000	-1577.359	-1548.699	-28.65928	527869.4	14.14965	0.998251	0.999553	1.00045	1.00175	6.756846
12100	-1552.13	-1526.086	-26.0445	514697.2	12.18509	0.998229	0.999547	1.00045	1.00177	6.621174
12200	-1567.802	-1544.998	-22.80445	662164	13.0344	0.998438	0.999601	1.0004	1.00156	6.367527
12300	-1562.284	-1533.139	-29.14507	460152.9	14.8955	0.998127	0.999521	1.00048	1.00187	6.734249
12400	-1568.532	-1539.413	-29.11857	51810.25	13.44001	0.994421	0.998568	1.00142	1.00559	6.83293
12500	-1570.633	-1536.58	-34.0525	511788.4	13.38969	0.998224	0.999546	1.00045	1.00178	7.204035
12600	-1544.815	-1519.268	-25.54764	505340.1	12.31958	0.998212	0.999543	1.00046	1.00179	6.582113
12700	-1558.824	-1537.045	-21.77854	808732.4	16.99078	0.998587	0.999639	1.00036	1.00141	6.103981
12800	-1567.976	-1543.351	-24.62553	728370.3	13.63953	0.998511	0.999619	1.00038	1.00149	6.492472
12900	-1565.465	-1534.869	-30.5962	409106.2	11.81312	0.998013	0.999492	1.00051	1.00199	6.998193
13000	-1561.627	-1542.088	-19.53859	673168.1	13.47326	0.998451	0.999604	1.0004	1.00155	6.120125
13100	-1564.566	-1534.326	-30.24012	348542.1	10.92007	0.997848	0.999449	1.00055	1.00215	6.942384
13200	-1549.775	-1526.744	-23.0309	230271	14.61198	0.997352	0.999322	1.00068	1.00265	6.33857
13300	-1559.342	-1531.951	-27.39144	920566.8	11.52152	0.998675	0.999661	1.00034	1.00133	6.717825
13400	-1572	-1547.654	-24.34598	926206.5	11.59584	0.99868	0.999662	1.00034	1.00132	6.457986
13500	-1562.829	-1535.08	-27.74915	871065.7	12.61969	0.998638	0.999652	1.00035	1.00136	6.75739
13600	-1572.129	-1537.368	-34.76131	561298.8	12.27132	0.998304	0.999566	1.00043	1.0017	7.332427
13700	-1571.668	-1537.507	-34.1612	685803.9	12.43483	0.998466	0.999608	1.00039	1.00154	7.275601
13800	-1578.181	-1545.08	-33.10057	884815.9	11.97314	0.998649	0.999655	1.00034	1.00135	7.206676
13900	-1575.862	-1536.61	-39.25194	371940.4	10.30547	0.997917	0.999467	1.00053	1.00208	7.765023
14000	-1551.311	-1521.91	-29.4011	547424.4	10.85228	0.998283	0.999561	1.00044	1.00172	6.860912
14100	-1574.126	-1536.966	-37.16009	762099.6	11.78539	0.998544	0.999628	1.00037	1.00146	7.555131
14200	-1561.294	-1524.984	-36.30923	450625.6	13.11818	0.998107	0.999516	1.00048	1.00189	7.396569
14300	-1549.342	-1529.6	-19.74158	565085.9	12.13575	0.99831	0.999568	1.00043	1.00169	6.10112
14400	-1575.351	-1541.798	-33.55251	862408.8	12.6428	0.998632	0.99965	1.00035	1.00137	7.215999
14500	-1583.917	-1546.441	-37.47525	599859.2	11.48758	0.998359	0.99958	1.00042	1.00164	7.594235
14600	-1562.465	-1531.963	-30.50218	449891.8	10.06793	0.998106	0.999515	1.00048	1.0019	6.886995
14700	-1583.646	-1539.925	-43.72161	624568.6	9.289639	0.998392	0.999589	1.00041	1.00161	8.167611
14800	-1559.349	-1527.852	-31.49737	339358.7	12.10058	0.997819	0.999442	1.00056	1.00218	7.070554
