Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
2400	-1580.649	-1544.005	-36.64309	288359.9	11.68546	0.997634	0.999394	1.0006	1.00237	7.515267
2500	-1553.694	-1522.728	-30.96604	374424.6	12.33972	0.997923	0.999469	1.00053	1.00208	7.021398
2600	-1562.606	-1537.762	-24.844	557745.8	13.47687	0.998298	0.999565	1.00043	1.0017	6.51379
2700	-1576.441	-1543.106	-33.33463	60610.67	10.09667	0.994842	0.998677	1.00131	1.00517	7.171352
2800	-1559.192	-1526.342	-32.85041	617402.7	10.35798	0.998383	0.999586	1.00041	1.00162	7.148323
2900	-1569.255	-1539.747	-29.50783	15292.25	12.15385	0.98974	0.997356	1.00261	1.0103	6.905711
3000	-1575.247	-1541.1	-34.14679	140129.1	10.25192	0.996606	0.999131	1.00087	1.0034	7.265462
3100	-1564.959	-1532.511	-32.44803	406284	13.86774	0.998007	0.99949	1.00051	1.00199	7.048123
3200	-1567.096	-1545.142	-21.95382	815648.8	12.38398	0.998593	0.99964	1.00036	1.00141	6.292431
3300	-1590.127	-1549.85	-40.27661	914397.3	11.12558	0.998671	0.99966	1.00034	1.00133	7.855006
3400	-1576.472	-1539.355	-37.1172	236752.6	8.68108	0.997389	0.999332	1.00067	1.00261	7.330009
3500	-1569.265	-1539.448	-29.81681	486303.6	9.892101	0.998178	0.999534	1.00046	1.00182	6.792288
3600	-1558.823	-1533.982	-24.8412	96988.48	11.6579	0.995921	0.998955	1.00104	1.00408	6.503939
3700	-1577.519	-1541.431	-36.08764	906513.1	11.79311	0.998665	0.999659	1.00034	1.00134	7.463836
3800	-1572.613	-1545.928	-26.68458	780239.9	13.42172	0.998561	0.999632	1.00037	1.00144	6.652542
3900	-1579.937	-1537.85	-42.08735	850961.3	9.048931	0.998622	0.999648	1.00035	1.00138	7.962988
4000	-1563.653	-1536.328	-27.32483	447226.8	14.2065	0.9981	0.999514	1.00048	1.0019	6.659065
4100	-1572.552	-1538.853	-33.69943	592394.2	11.40463	0.998349	0.999578	1.00042	1.00165	7.265835
4200	-1578.122	-1547.101	-31.02085	174077.5	11.56054	0.996955	0.99922	1.00078	1.00305	7.033283
4300	-1572.822	-1544.033	-28.78928	842763.3	12.56219	0.998616	0.999646	1.00035	1.00138	6.841134
4400	-1566.581	-1541.623	-24.95765	396867.1	12.05889	0.997983	0.999484	1.00051	1.00202	6.529047
4500	-1576.44	-1544.146	-32.29411	852889.6	11.15596	0.998624	0.999648	1.00035	1.00138	7.13831
4600	-1568.131	-1541.531	-26.60019	332918.3	11.92973	0.997798	0.999436	1.00056	1.0022	6.662858
4700	-1559.826	-1532.253	-27.57262	26831.54	10.71951	0.992251	0.998007	1.00197	1.00777	6.680183
4800	-1584.306	-1542.681	-41.6253	908253.1	10.87663	0.998667	0.999659	1.00034	1.00133	7.986515
4900	-1583.155	-1547.569	-35.58671	765168.2	9.689252	0.998547	0.999628	1.00037	1.00145	7.352407
5000	-1577.421	-1539.91	-37.51049	830901.7	12.38484	0.998606	0.999643	1.00036	1.00139	7.548563
5100	-1569.277	-1541.931	-27.34586	532743.5	12.36945	0.998259	0.999555	1.00044	1.00174	6.727906
5200	-1554.484	-1530.957	-23.52637	959368.4	13.05833	0.998703	0.999668	1.00033	1.0013	6.422716
5300	-1555.361	-1527.274	-28.08783	436565	12.23475	0.998077	0.999508	1.00049	1.00192	6.788754
5400	-1585.139	-1550.668	-34.47173	618614.5	11.3541	0.998384	0.999587	1.00041	1.00162	7.333838
5500	-1578.111	-1547.372	-30.739	384615.5	12.10585	0.997951	0.999476	1.00052	1.00205	7.0078
5600	-1565.679	-1531.548	-34.1312	369277.3	10.30774	0.997909	0.999465	1.00053	1.00209	7.268299
5700	-1548.163	-1530.533	-17.63036	988873.1	13.72895	0.998722	0.999673	1.00033	1.00128	5.97982
5800	-1567.956	-1537.657	-30.29956	589183	12.44223	0.998344	0.999577	1.00042	1.00166	6.964853
5900	-1567.75	-1539.917	-27.83279	366901.7	12.01174	0.997902	0.999463	1.00054	1.0021	6.767099
6000	-1568.25	-1535.683	-32.56756	840653.9	12.90373	0.998614	0.999646	1.00035	1.00139	7.124275
6100	-1558.906	-1535.843	-23.06278	569896.8	12.37313	0.998317	0.999569	1.00043	1.00168	6.38173
6200	-1562.851	-1532.124	-30.72732	421690	9.746405	0.998043	0.999499	1.0005	1.00196	6.860829
6300	-1573.859	-1539.496	-34.3633	988974.1	12.64768	0.998722	0.999673	1.00033	1.00128	7.279836
6400	-1573.225	-1538.513	-34.71204	403405.7	10.58953	0.997999	0.999488	1.00051	1.002	7.340905
6500	-1563.508	-1533.487	-30.02118	266211.7	11.42668	0.997537	0.99937	1.00063	1.00246	6.943896
6600	-1555.99	-1531.028	-24.9621	118003.1	13.37543	0.996302	0.999052	1.00094	1.0037	6.525523
6700	-1562.449	-1539.019	-23.43031	71347.49	12.07363	0.995245	0.998781	1.00121	1.00476	6.40293
6800	-1574.315	-1538.837	-35.47785	162096.4	10.11431	0.996845	0.999192	1.0008	1.00316	7.385066
6900	-1544.889	-1525.49	-19.39911	848544.4	15.3006	0.99862	0.999647	1.00035	1.00138	6.062757
7000	-1562.464	-1531.373	-31.09103	49707.03	12.83126	0.994304	0.998538	1.00145	1.00571	7.013259
7100	-1570.309	-1537.461	-32.84841	790469.8	12.86156	0.998571	0.999634	1.00036	1.00143	7.148492
7200	-1566.758	-1532.182	-34.57561	101873.1	9.738444	0.99602	0.99898	1.00101	1.00399	7.254634
7300	-1569.699	-1529.047	-40.6516	285840.1	12.33516	0.997624	0.999392	1.00061	1.00238	7.80672
7400	-1556.818	-1530.157	-26.66145	472955.9	12.96937	0.998152	0.999527	1.00047	1.00185	6.66507
7500	-1578.18	-1539.55	-38.62968	596539.8	8.833582	0.998355	0.999579	1.00042	1.00165	7.538802
7600	-1590.234	-1543.816	-46.41821	168021.1	11.09759	0.996901	0.999206	1.00079	1.0031	8.409445
7700	-1548.171	-1520.76	-27.41089	242821.2	13.52145	0.997422	0.99934	1.00066	1.00258	6.702253
7800	-1572.988	-1545.538	-27.45054	219084.1	13.08119	0.997286	0.999305	1.00069	1.00272	6.722493
7900	-1560.673	-1532.092	-28.58013	807052.3	11.78954	0.998585	0.999638	1.00036	1.00142	6.82718
8000	-1575.538	-1542.737	-32.80127	640555.9	10.93481	0.998412	0.999594	1.00041	1.00159	7.177461
8100	-1568.352	-1532.806	-35.54673	574562.5	12.82544	0.998324	0.999571	1.00043	1.00168	7.360937
8200	-1562.567	-1526.821	-35.74584	571679.4	10.26548	0.998319	0.99957	1.00043	1.00168	7.422315
8300	-1563.205	-1533.549	-29.65631	977892.5	11.69394	0.998715	0.999671	1.00033	1.00129	6.917475
8400	-1585.841	-1546.361	-39.48005	775455.9	10.44594	0.998557	0.999631	1.00037	1.00144	7.789917
8500	-1564.392	-1531.304	-33.08703	750238.9	9.515871	0.998533	0.999625	1.00037	1.00147	7.066043
8600	-1569.464	-1536.565	-32.89897	59755.98	9.550604	0.994805	0.998667	1.00132	1.0052	7.052352
8700	-1565.15	-1531.17	-33.97965	950870.6	15.29573	0.998697	0.999667	1.00033	1.0013	7.016225
8800	-1584.791	-1543.034	-41.75649	307574.1	9.369081	0.997709	0.999414	1.00058	1.00229	7.96417
8900	-1568.451	-1536.077	-32.37368	73049.9	12.40815	0.995301	0.998795	1.0012	1.00471	7.1329
9000	-1573.433	-1545.702	-27.73124	310963.8	14.10802	0.997721	0.999417	1.00058	1.00228	6.69384
9100	-1577.454	-1545.783	-31.67015	563360.5	11.82921	0.998307	0.999567	1.00043	1.00169	7.088971
9200	-1563.76	-1537.792	-25.96747	679314.7	11.9849	0.998458	0.999606	1.00039	1.00154	6.611197
9300	-1584.05	-1547.089	-36.96126	856038	12.18957	0.998626	0.999649	1.00035	1.00137	7.516812
9400	-1566.877	-1534.796	-32.08089	395922.8	14.32633	0.997981	0.999483	1.00052	1.00202	6.983509
9500	-1577.021	-1544.062	-32.95863	781641.8	13.8829	0.998563	0.999632	1.00037	1.00144	7.083677
9600	-1584.28	-1546.958	-37.32223	204011.7	8.293537	0.997187	0.99928	1.00072	1.00282	7.238532
9700	-1581.766	-1543.01	-38.75569	908306.2	10.42055	0.998667	0.999659	1.00034	1.00133	7.720021
9800	-1578.23	-1535.309	-42.92081	813455.1	9.075148	0.998591	0.99964	1.00036	1.00141	8.058344
9900	-1558.478	-1529.399	-29.07852	868982.9	10.34216	0.998637	0.999651	1.00035	1.00136	6.782291
10000	-1564.957	-1537.545	-27.41161	551332.9	12.69371	0.998289	0.999562	1.00044	1.00171	6.72939
10100	-1555.611	-1525.796	-29.81455	194707.4	11.62165	0.997121	0.999263	1.00073	1.00288	6.93001
10200	-1566.853	-1547.454	-19.39877	55867.06	14.3029	0.994627	0.998621	1.00137	1.00538	6.098867
10300	-1559.627	-1532.403	-27.22391	592649.5	12.46579	0.998349	0.999578	1.00042	1.00165	6.717484
10400	-1557.718	-1527.81	-29.90724	179385.6	14.04433	0.997	0.999232	1.00076	1.003	6.852656
10500	-1552.614	-1523.955	-28.65965	605888	12.82075	0.998367	0.999582	1.00042	1.00163	6.824095
10600	-1551.104	-1524.216	-26.88787	504634	12.98243	0.998211	0.999542	1.00046	1.00179	6.682195
10700	-1554.351	-1529.234	-25.11705	265294.1	12.09468	0.997533	0.999369	1.00063	1.00247	6.543142
10800	-1557.487	-1532.126	-25.36013	266463.5	11.51215	0.997539	0.99937	1.00063	1.00246	6.540999
10900	-1573.769	-1536.632	-37.13621	124884.6	12.80071	0.996405	0.999079	1.00092	1.0036	7.486899
11000	-1553.433	-1529.669	-23.76456	25949.12	10.88918	0.99212	0.997974	1.002	1.0079	6.345854
11100	-1559.23	-1521.503	-37.72775	703298.5	8.648757	0.998485	0.999612	1.00039	1.00152	7.392083
11200	-1556.494	-1533.268	-23.22535	108737.1	13.37746	0.996148	0.999013	1.00098	1.00386	6.395639
11300	-1566.417	-1536.016	-30.40131	79725.88	10.57915	0.995502	0.998847	1.00115	1.00451	6.932949
11400	-1573.009	-1539.934	-33.07485	532584	11.92117	0.998259	0.999555	1.00044	1.00174	7.205792
11500	-1567.316	-1535.21	-32.10574	997524.3	10.9316	0.998728	0.999675	1.00032	1.00127	7.113719
11600	-1571.968	-1537.095	-34.87307	516480.7	10.50229	0.998232	0.999548	1.00045	1.00177	7.351925
11700	-1575.194	-1548.711	-26.48273	935732.6	11.34781	0.998686	0.999664	1.00034	1.00131	6.62985
11800	-1569.41	-1535.504	-33.90605	817209.6	10.82312	0.998594	0.999641	1.00036	1.00141	7.275039
11900	-1562.632	-1531.541	-31.09093	606432.7	16.01217	0.998368	0.999583	1.00042	1.00163	6.755934
12000	-1565.264	-1530.547	-34.71726	190610.4	15.84162	0.99709	0.999255	1.00074	1.00291	7.002276
12100	-1571.294	-1542.704	-28.59053	989683.6	14.68911	0.998723	0.999673	1.00033	1.00128	6.713188
12200	-1571.696	-1534.144	-37.55264	611011.5	10.85189	0.998374	0.999584	1.00041	1.00163	7.612047
12300	-1578.402	-1549.786	-28.61661	436128.4	10.54423	0.998076	0.999508	1.00049	1.00193	6.760661
12400	-1578.191	-1540.699	-37.49264	892017.5	11.47861	0.998654	0.999656	1.00034	1.00135	7.596057
12500	-1560.39	-1530.212	-30.17716	485556.4	15.50602	0.998176	0.999533	1.00047	1.00182	6.747984
12600	-1569.074	-1539.501	-29.57322	521426.1	11.63106	0.99824	0.99955	1.00045	1.00176	6.909408
12700	-1574.369	-1542.169	-32.19969	44277.89	11.94179	0.993966	0.998451	1.00154	1.00605	7.132019
12800	-1587.162	-1548.763	-38.39894	452639.9	10.28841	0.998111	0.999517	1.00048	1.00189	7.681633
12900	-1560.409	-1528.977	-31.43248	435763.4	11.88665	0.998075	0.999508	1.00049	1.00193	7.068393
13000	-1572.759	-1540.816	-31.94321	278835.2	14.20386	0.997594	0.999384	1.00061	1.00241	6.984377
13100	-1562.827	-1530.412	-32.4156	480915.9	11.80776	0.998168	0.999531	1.00047	1.00183	7.152279
13200	-1584.816	-1544.505	-40.31028	847981	10.11435	0.99862	0.999647	1.00035	1.00138	7.862849
13300	-1570.649	-1532.065	-38.58451	869685.5	10.06649	0.998637	0.999652	1.00035	1.00136	7.689696
13400	-1563.925	-1540.296	-23.62902	946906.1	11.83135	0.998694	0.999666	1.00033	1.00131	6.409306
13500	-1564.532	-1537.079	-27.45226	132866.2	11.44398	0.996515	0.999107	1.00089	1.00349	6.719856
13600	-1571.494	-1540.325	-31.1696	646783.3	12.52482	0.99842	0.999596	1.0004	1.00158	7.031972
13700	-1568.977	-1540.515	-28.46124	437576.4	13.0126	0.998079	0.999509	1.00049	1.00192	6.802312
13800	-1572.221	-1539.383	-32.83769	43217.27	11.8184	0.993892	0.998432	1.00156	1.00612	7.187852
13900	-1578.289	-1541.449	-36.83998	462212.5	12.46147	0.998131	0.999522	1.00048	1.00187	7.489182
14000	-1567.615	-1539.361	-28.25363	691007.9	13.0761	0.998471	0.999609	1.00039	1.00153	6.784075
14100	-1579.504	-1544.316	-35.18802	848215.6	11.7418	0.99862	0.999647	1.00035	1.00138	7.389144
14200	-1566.549	-1538.263	-28.28617	423723.3	13.1984	0.998048	0.999501	1.0005	1.00195	6.781779
14300	-1572.707	-1537.295	-35.41134	289970.9	9.232949	0.99764	0.999396	1.0006	1.00236	7.262569
14400	-1583.514	-1540.678	-42.83571	647415.3	9.493549	0.998421	0.999596	1.0004	1.00158	8.088973
14500	-1564.435	-1533.371	-31.06363	196245.4	13.34156	0.997132	0.999266	1.00073	1.00287	6.983776
14600	-1583.196	-1546.901	-36.29512	115384	9.738461	0.99626	0.999042	1.00095	1.00374	7.431205
14700	-1560.496	-1535.275	-25.22152	379122.6	15.40945	0.997936	0.999472	1.00053	1.00207	6.435467
14800	-1569.88	-1544.842	-25.03728	390547.1	10.97192	0.997967	0.99948	1.00052	1.00203	6.471132
14900	-1565.841	-1535.188	-30.65254	204231.6	12.16901	0.997189	0.99928	1.00072	1.00281	6.999634
15000	-1560.231	-1531.64	-28.59179	253425.3	11.8848	0.997476	0.999354	1.00064	1.00253	6.829392
15100	-1572.647	-1542.643	-30.00441	706957.1	10.66024	0.998489	0.999613	1.00039	1.00151	6.902344
15200	-1557.996	-1529.332	-28.66413	777869.1	13.46015	0.998559	0.999632	1.00037	1.00144	6.798101
15300	-1562.121	-1528.617	-33.50399	224433.8	11.91683	0.997318	0.999313	1.00068	1.00268	7.241903
15400	-1578.193	-1546.999	-31.19384	123867.6	12.65702	0.996391	0.999075	1.00092	1.00361	7.028863
15500	-1575.396	-1545.801	-29.59508	921497.2	11.43268	0.998676	0.999661	1.00034	1.00132	6.90678
15600	-1556.725	-1528.199	-28.52596	261943.2	14.32074	0.997518	0.999365	1.00063	1.00248	6.73576
15700	-1568.804	-1533.849	-34.95498	482149.5	10.96446	0.99817	0.999532	1.00047	1.00183	7.37493
15800	-1566.989	-1529.823	-37.16656	40009.99	9.824157	0.993652	0.99837	1.00162	1.00636	7.529145
15900	-1584.696	-1545.697	-38.99909	851037.4	10.16054	0.998622	0.999648	1.00035	1.00138	7.735266
16000	-1565.893	-1537.163	-28.73041	661587.9	12.68654	0.998438	0.9996	1.0004	1.00156	6.833474
16100	-1564.111	-1531.266	-32.84522	800657.3	10.96172	0.99858	0.999637	1.00036	1.00142	7.182418
16200	-1580.897	-1540.29	-40.60699	305740.8	10.64757	0.997702	0.999412	1.00059	1.0023	7.897076
16300	-1568.142	-1543.601	-24.54026	459999.6	14.19961	0.998126	0.999521	1.00048	1.00187	6.463387
16400	-1573.029	-1541.368	-31.6608	330687.9	11.31078	0.99779	0.999435	1.00056	1.00221	7.085447
16500	-1564.117	-1534.039	-30.07814	33303.55	12.98165	0.993043	0.998212	1.00177	1.00697	6.927967
16600	-1561.459	-1536.308	-25.15166	574463	14.55457	0.998323	0.999571	1.00043	1.00168	6.487081
16700	-1555.228	-1530.74	-24.48844	772929	17.1617	0.998555	0.99963	1.00037	1.00145	6.248676
16800	-1573.87	-1535.977	-37.89292	50418.67	10.61863	0.994345	0.998548	1.00144	1.00567	7.641763
16900	-1567.131	-1532.978	-34.15319	590543.2	12.07335	0.998346	0.999577	1.00042	1.00165	7.291065
17000	-1555.835	-1529.044	-26.79051	593346.4	12.68275	0.99835	0.999578	1.00042	1.00165	6.680618
17100	-1571.564	-1536.836	-34.72762	562677.2	12.61771	0.998306	0.999567	1.00043	1.0017	7.310494
17200	-1573.757	-1540.295	-33.46155	350871.3	12.86012	0.997855	0.999451	1.00055	1.00215	7.196252
17300	-1581.333	-1542.224	-39.10908	188319.8	10.21668	0.997072	0.99925	1.00075	1.00293	7.74827
17400	-1554.291	-1534.484	-19.80636	516224	16.3885	0.998231	0.999548	1.00045	1.00177	6.028127
17500	-1565.351	-1530.856	-34.49528	43849.78	10.38632	0.993936	0.998443	1.00154	1.00608	7.309002
17600	-1557.491	-1524.749	-32.74197	58779.07	9.346468	0.994762	0.998656	1.00133	1.00525	6.997462
17700	-1573.837	-1543.802	-30.03488	35487.59	12.57282	0.993261	0.998269	1.00172	1.00676	6.93997
17800	-1573.002	-1540.534	-32.46803	995263.1	11.74038	0.998726	0.999674	1.00033	1.00127	7.157508
17900	-1572.127	-1543.181	-28.94656	365131.1	11.87472	0.997897	0.999462	1.00054	1.0021	6.859162
18000	-1564.064	-1540.512	-23.55196	337167.6	11.99823	0.997812	0.99944	1.00056	1.00219	6.410182
18100	-1560.376	-1532.792	-27.58375	267305.6	13.5915	0.997543	0.999371	1.00063	1.00246	6.711712
18200	-1563.012	-1535.809	-27.20346	496931.8	12.81236	0.998197	0.999539	1.00046	1.0018	6.710698
18300	-1561.13	-1524.906	-36.22372	104029.2	11.3625	0.996062	0.998991	1.001	1.00394	7.487991
18400	-1565.214	-1529.656	-35.55723	558217.8	9.599132	0.998299	0.999565	1.00043	1.0017	7.337495
18500	-1571.746	-1542.623	-29.12344	691472.3	13.64882	0.998472	0.999609	1.00039	1.00153	6.821703
18600	-1560.605	-1526.617	-33.98841	428511.3	12.51431	0.998059	0.999503	1.0005	1.00194	7.25759
18700	-1564.306	-1536.262	-28.04415	392932.7	10.3081	0.997973	0.999481	1.00052	1.00203	6.677815
18800	-1570.636	-1531.428	-39.20838	995616.4	10.78741	0.998726	0.999674	1.00033	1.00127	7.765272
18900	-1549.114	-1520.577	-28.53716	297553.1	11.75014	0.997671	0.999404	1.00059	1.00233	6.822869
19000	-1565.896	-1542.423	-23.47262	143721.6	13.51261	0.996649	0.999142	1.00085	1.00335	6.411203
19100	-1569.005	-1535.59	-33.41517	797324.3	11.5327	0.998577	0.999636	1.00036	1.00142	7.240584
19200	-1569.886	-1540.154	-29.73266	100655.1	12.63937	0.995996	0.998974	1.00102	1.00401	6.913968
19300	-1566.573	-1534.76	-31.81316	6970.089	11.60046	0.984816	0.99607	1.00385	1.01527	7.101949
19400	-1551.327	-1523.68	-27.64667	613263.4	12.74924	0.998377	0.999585	1.00041	1.00162	6.746748
19500	-1557.822	-1534.293	-23.52861	446450.5	12.52721	0.998098	0.999513	1.00049	1.0019	6.421935
19600	-1562.859	-1530.207	-32.65239	173390.5	12.13894	0.996949	0.999219	1.00078	1.00305	7.164891
19700	-1574.401	-1539.844	-34.557	215764.7	10.44995	0.997265	0.9993	1.0007	1.00274	7.318865
19800	-1556.24	-1525.655	-30.58476	940922.2	12.36543	0.99869	0.999665	1.00033	1.00131	6.989856
19900	-1566.545	-1544.886	-21.65842	385893.7	11.82678	0.997955	0.999477	1.00052	1.00205	6.242462
20000	-1583.999	-1548	-35.99869	587046.6	12.23733	0.998341	0.999576	1.00042	1.00166	7.435198
20100	-1570.324	-1532.566	-37.75892	909927.3	9.242983	0.998668	0.999659	1.00034	1.00133	7.518441
20200	-1558.534	-1532.995	-25.53865	689927.3	11.78392	0.99847	0.999609	1.00039	1.00153	6.568988
20300	-1567.43	-1538.342	-29.08786	889994.4	11.19535	0.998653	0.999656	1.00034	1.00135	6.852861
20400	-1552.827	-1529.986	-22.8406	420824.3	12.84292	0.998041	0.999499	1.0005	1.00196	6.370311
20500	-1564.446	-1535.256	-29.19019	94246.75	11.50943	0.995863	0.998939	1.00105	1.00414	6.873623
20600	-1568.214	-1551.287	-16.92631	37301.81	11.70204	0.993426	0.998311	1.00167	1.00659	5.829733
20700	-1575.002	-1543.462	-31.53997	315793.4	11.15839	0.997739	0.999421	1.00058	1.00226	7.070787
20800	-1564.462	-1529.756	-34.70653	531979.3	11.98426	0.998258	0.999554	1.00044	1.00174	7.340394
20900	-1554.021	-1526.32	-27.70041	314646	13.36446	0.997735	0.99942	1.00058	1.00227	6.73072
21000	-1556.783	-1530.551	-26.23239	96633.48	13.71278	0.995914	0.998953	1.00104	1.00409	6.607102
21100	-1559.836	-1531.058	-28.77805	778959.8	11.11158	0.99856	0.999632	1.00037	1.00144	6.820695
21200	-1573.148	-1541.575	-31.57349	484069.9	12.21926	0.998174	0.999533	1.00047	1.00183	7.074061
21300	-1562.966	-1538.466	-24.50039	472522.3	13.21833	0.998151	0.999527	1.00047	1.00185	6.494551
21400	-1552.162	-1531.389	-20.77362	193641.6	13.46808	0.997113	0.999261	1.00074	1.00289	6.211829
21500	-1578.228	-1542.379	-35.84882	966039.3	10.68429	0.998707	0.999669	1.00033	1.00129	7.451295
21600	-1561.483	-1532.662	-28.82072	134741.4	11.342	0.996539	0.999113	1.00088	1.00346	6.835647
21700	-1565.373	-1540.168	-25.20522	355342.6	11.56676	0.997868	0.999455	1.00054	1.00213	6.530557
21800	-1577.177	-1537.826	-39.35154	964590.1	10.48226	0.998706	0.999669	1.00033	1.00129	7.778118
21900	-1555.464	-1527.705	-27.75896	244469.5	15.20551	0.99743	0.999342	1.00066	1.00257	6.616863
22000	-1575.21	-1548.999	-26.21107	966901.7	13.0875	0.998708	0.99967	1.00033	1.00129	6.627581
22100	-1555.366	-1527.634	-27.73168	85923.88	14.99699	0.995667	0.998889	1.0011	1.00434	6.631564
22200	-1556.285	-1528.688	-27.59711	781336	12.25408	0.998562	0.999632	1.00037	1.00144	6.748635
22300	-1571.629	-1535.49	-36.13835	689280.4	10.30378	0.998469	0.999609	1.00039	1.00153	7.462797
22400	-1577.013	-1547.802	-29.21069	693912.9	13.12251	0.998474	0.99961	1.00039	1.00153	6.855256
22500	-1573.204	-1541.451	-31.75362	140329.9	12.63474	0.996609	0.999131	1.00086	1.0034	7.074062
22600	-1567.662	-1534.118	-33.54437	461226.8	9.510608	0.998129	0.999521	1.00048	1.00187	7.113206
22700	-1584.717	-1545.856	-38.86111	436571.6	10.95111	0.998077	0.999508	1.00049	1.00192	7.731395
22800	-1549.444	-1524.668	-24.7766	537358.3	11.84436	0.998267	0.999557	1.00044	1.00173	6.506822
22900	-1571.792	-1537.858	-33.93419	95614.46	9.420672	0.995892	0.998947	1.00105	1.00411	7.138674
23000	-1587.456	-1543.913	-43.54275	64342.88	9.386602	0.994993	0.998716	1.00128	1.00502	8.156148
23100	-1568.376	-1540.09	-28.28621	705391	11.44086	0.998487	0.999613	1.00039	1.00151	6.792609
23200	-1555.327	-1531.422	-23.90461	870983.7	11.39719	0.998638	0.999652	1.00035	1.00136	6.406435
23300	-1565.58	-1529.693	-35.88668	825408.9	11.5306	0.998601	0.999642	1.00036	1.0014	7.454941
23400	-1562.574	-1547.151	-15.4222	752330.2	12.01672	0.998535	0.999625	1.00037	1.00147	5.734367
23500	-1576.55	-1537.899	-38.65028	538948.2	11.99943	0.998269	0.999557	1.00044	1.00173	7.668483
23600	-1573.766	-1543.956	-29.81017	182079.3	11.26969	0.997023	0.999238	1.00076	1.00298	6.920347
23700	-1578.263	-1542.419	-35.84355	666654.2	14.33536	0.998444	0.999602	1.0004	1.00156	7.245193
23800	-1559.974	-1535.539	-24.43517	568273.1	11.34157	0.998314	0.999569	1.00043	1.00169	6.44895
23900	-1557.433	-1526.099	-31.33369	723806	9.845168	0.998506	0.999618	1.00038	1.00149	6.938635
24000	-1573.566	-1539.145	-34.4213	878361.1	11.05232	0.998644	0.999653	1.00035	1.00136	7.327807
24100	-1567.326	-1537.726	-29.6	629154.3	9.912286	0.998398	0.99959	1.00041	1.0016	6.773657
24200	-1576.335	-1535.936	-40.39854	177300.1	11.50058	0.996983	0.999227	1.00077	1.00302	7.847971
24300	-1564.355	-1538.458	-25.89649	359074.9	13.35912	0.99788	0.999457	1.00054	1.00212	6.595915
24400	-1552.823	-1525.136	-27.68626	545227.7	14.46994	0.998279	0.99956	1.00044	1.00172	6.667098
24500	-1555.465	-1531.366	-24.09907	10385.61	11.59558	0.987555	0.996787	1.00316	1.0125	6.436677
24600	-1571.621	-1536.103	-35.51764	728336.4	10.52818	0.998511	0.999619	1.00038	1.00149	7.414456
24700	-1569.064	-1541.753	-27.31043	944446.4	11.31603	0.998692	0.999666	1.00033	1.00131	6.70111
