Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
149800	-1588.973	-1552.053	-36.91963	265166.6	11.65761	0.997533	0.999368	1.00063	1.00247	7.540023
149900	-1583.158	-1558.425	-24.73293	237685.6	13.48472	0.997394	0.999333	1.00066	1.00261	6.505315
150000	-1567.959	-1541.287	-26.67264	462140.1	12.57512	0.998131	0.999522	1.00048	1.00187	6.672528
150100	-1575.516	-1543.659	-31.8578	559910.5	11.977	0.998302	0.999566	1.00043	1.0017	7.102814
150200	-1573.912	-1547.181	-26.73085	558495.1	13.41667	0.9983	0.999565	1.00043	1.0017	6.656186
150300	-1579.249	-1548.298	-30.95073	164403.6	13.50234	0.996867	0.999198	1.0008	1.00314	6.965283
150400	-1572.459	-1550.474	-21.98473	663501.2	11.98765	0.99844	0.999601	1.0004	1.00156	6.279025
150500	-1581.469	-1554.498	-26.97105	572078.6	12.8363	0.99832	0.99957	1.00043	1.00168	6.692064
150600	-1595.563	-1557.12	-38.44265	568247.5	9.410526	0.998314	0.999569	1.00043	1.00169	7.61594
150700	-1595.238	-1553.194	-42.04336	222565.9	12.47654	0.997307	0.999311	1.00069	1.0027	7.905182
150800	-1589.946	-1555.72	-34.22614	128534.4	13.38656	0.996457	0.999092	1.0009	1.00355	7.217253
150900	-1590.263	-1561.007	-29.25659	491587.6	14.02496	0.998188	0.999536	1.00046	1.00181	6.807641
151000	-1598.861	-1562.526	-36.33448	412003.6	13.15068	0.99802	0.999494	1.00051	1.00198	7.395709
151100	-1579.311	-1548.848	-30.46268	444733.2	11.90085	0.998095	0.999513	1.00049	1.00191	6.986757
151200	-1581.34	-1554.238	-27.10221	582881.3	12.27448	0.998336	0.999574	1.00042	1.00167	6.708286
151300	-1587.612	-1560.349	-27.2622	845782.2	12.76519	0.998618	0.999647	1.00035	1.00138	6.716275
151400	-1572.56	-1548.424	-24.13611	71014.35	11.4137	0.995234	0.998778	1.00121	1.00477	6.427941
151500	-1571.945	-1546.269	-25.67651	665585.9	11.91338	0.998442	0.999602	1.0004	1.00156	6.584959
151600	-1575.734	-1547.262	-28.47206	486528.9	12.31553	0.998178	0.999534	1.00046	1.00182	6.819532
151700	-1578.373	-1554.226	-24.1463	751977.6	12.36466	0.998535	0.999625	1.00037	1.00147	6.469161
151800	-1581.235	-1551.603	-29.63231	765642.2	12.29499	0.998548	0.999629	1.00037	1.00145	6.914087
151900	-1578.774	-1554.951	-23.82346	259105.5	14.4367	0.997504	0.999361	1.00064	1.0025	6.401801
152000	-1569.591	-1539.171	-30.41966	822595.6	12.47252	0.998599	0.999642	1.00036	1.0014	6.973653
152100	-1586.132	-1566.602	-19.53078	772954.1	13.49663	0.998555	0.99963	1.00037	1.00145	6.119518
152200	-1574.428	-1547.66	-26.76733	366105	11.85764	0.9979	0.999463	1.00054	1.0021	6.675229
152300	-1584.464	-1556.955	-27.50883	815844.5	12.93259	0.998593	0.99964	1.00036	1.00141	6.731452
152400	-1595.992	-1562.958	-33.03361	767503.9	13.5882	0.998549	0.999629	1.00037	1.00145	7.112945
152500	-1577.172	-1552.175	-24.99766	61673.08	11.91018	0.994886	0.998688	1.0013	1.00512	6.527867
152600	-1573.798	-1546.504	-27.29341	950520.4	11.1578	0.998697	0.999667	1.00033	1.0013	6.690177
152700	-1578.493	-1549.439	-29.05407	202048.8	13.39748	0.997174	0.999276	1.00072	1.00283	6.830333
152800	-1567.928	-1534.232	-33.69663	46611.64	11.5172	0.994119	0.99849	1.0015	1.00589	7.265111
152900	-1576.039	-1551.423	-24.61607	295983	13.05963	0.997665	0.999402	1.0006	1.00234	6.506145
153000	-1580.321	-1546.984	-33.33707	480979.4	11.36651	0.998168	0.999531	1.00047	1.00183	7.233956
153100	-1577.508	-1546.632	-30.87576	116119.1	12.01867	0.996272	0.999045	1.00095	1.00373	7.020347
153200	-1585.288	-1556.61	-28.67753	458740.3	11.08538	0.998124	0.99952	1.00048	1.00188	6.81012
153300	-1585.064	-1548.659	-36.40474	165564.7	11.67133	0.996878	0.9992	1.0008	1.00313	7.495375
153400	-1577.843	-1549.671	-28.17223	289232.8	10.75976	0.997637	0.999395	1.0006	1.00236	6.739779
153500	-1579.008	-1553.508	-25.5007	804087.1	13.11508	0.998583	0.999638	1.00036	1.00142	6.572702
153600	-1579.606	-1549.565	-30.04068	707520.7	13.51323	0.998489	0.999614	1.00039	1.00151	6.897235
153700	-1571.723	-1542.074	-29.6493	742969.7	11.38871	0.998526	0.999623	1.00038	1.00148	6.910218
153800	-1583.517	-1555.548	-27.96935	339448.8	14.30066	0.997819	0.999442	1.00056	1.00218	6.698237
153900	-1585.191	-1550.103	-35.08786	825429.9	10.54566	0.998601	0.999642	1.00036	1.0014	7.374451
154000	-1582.154	-1552.744	-29.40979	729749	12.69957	0.998512	0.99962	1.00038	1.00149	6.886625
154100	-1572.633	-1544.986	-27.64746	258282.5	11.85224	0.9975	0.99936	1.00064	1.0025	6.749353
154200	-1579.588	-1548.32	-31.26826	709709.7	12.68062	0.998492	0.999614	1.00038	1.00151	7.033765
154300	-1581.273	-1549.04	-32.23361	415623	11.51374	0.998029	0.999496	1.0005	1.00197	7.138069
154400	-1591.469	-1569.428	-22.04058	746999.6	11.21826	0.99853	0.999624	1.00038	1.00147	6.225748
154500	-1577.191	-1558.856	-18.33501	254624.9	12.42295	0.997482	0.999355	1.00064	1.00252	6.002262
154600	-1591.765	-1562.555	-29.21008	698048.5	12.96114	0.998479	0.999611	1.00039	1.00152	6.861903
154700	-1598.382	-1550.702	-47.68006	865153.4	10.04198	0.998634	0.999651	1.00035	1.00137	8.59407
154800	-1570.381	-1544.703	-25.67864	391290.6	13.64943	0.997969	0.99948	1.00052	1.00203	6.56929
154900	-1572.063	-1553.15	-18.9124	12084.71	13.93321	0.988461	0.997023	1.00293	1.01159	6.071333
155000	-1581.746	-1554.11	-27.63575	669418.9	12.28196	0.998447	0.999603	1.0004	1.00155	6.751735
155100	-1593.372	-1557.672	-35.70014	926938.4	10.54894	0.99868	0.999662	1.00034	1.00132	7.432644
155200	-1603.687	-1561.194	-42.49291	554202	8.998946	0.998293	0.999563	1.00044	1.00171	8.001077
155300	-1576.614	-1543.15	-33.46425	951115	11.7985	0.998697	0.999667	1.00033	1.0013	7.241277
155400	-1577.957	-1543.2	-34.75735	24548.6	11.76152	0.991899	0.997916	1.00206	1.00812	7.35193
155500	-1581.117	-1553.247	-27.86998	500317.4	11.52568	0.998204	0.99954	1.00046	1.0018	6.759509
155600	-1564.565	-1544.179	-20.3859	800593.3	12.6979	0.99858	0.999637	1.00036	1.00142	6.176017
155700	-1578.393	-1552.271	-26.12194	147001.5	11.14468	0.996687	0.999151	1.00084	1.00332	6.5842
155800	-1572.899	-1537.383	-35.5157	3048.198	10.58308	0.977072	0.994026	1.00579	1.02312	7.416546
155900	-1569.752	-1543.306	-26.44569	159222.9	11.92354	0.996816	0.999185	1.00081	1.00319	6.649764
156000	-1562.698	-1536.941	-25.75684	598102.4	11.90429	0.998357	0.99958	1.00042	1.00164	6.591438
156100	-1575.931	-1552.152	-23.77902	893114.8	14.24753	0.998655	0.999656	1.00034	1.00135	6.407646
156200	-1575.696	-1546.985	-28.71088	625114	11.41016	0.998393	0.999589	1.00041	1.00161	6.828625
156300	-1579.035	-1555.072	-23.96313	294898.2	11.88678	0.99766	0.999401	1.0006	1.00234	6.440017
156400	-1578.96	-1549.669	-29.29164	764458.1	13.54742	0.998547	0.999628	1.00037	1.00145	6.839888
156500	-1592.979	-1557.202	-35.77685	373628.2	11.56061	0.997921	0.999468	1.00053	1.00208	7.44468
156600	-1575.172	-1543.129	-32.04349	447200.3	13.38666	0.9981	0.999514	1.00048	1.0019	7.054198
156700	-1579.948	-1551.019	-28.92944	356503.5	15.47319	0.997872	0.999455	1.00054	1.00213	6.670445
156800	-1591.237	-1559.156	-32.08108	796743.4	11.94292	0.998576	0.999636	1.00036	1.00142	7.122067
156900	-1579.996	-1549.554	-30.44189	17483.89	16.62319	0.990403	0.997528	1.00244	1.00963	6.652703
157000	-1574.129	-1546.524	-27.60519	139709.1	12.10072	0.996601	0.999129	1.00087	1.0034	6.748902
157100	-1584.674	-1549.197	-35.47712	234731.5	10.82536	0.997378	0.999329	1.00067	1.00262	7.420246
157200	-1573.465	-1547.967	-25.49776	468688.6	12.12746	0.998144	0.999525	1.00047	1.00186	6.575278
157300	-1565.687	-1543.288	-22.3987	443274.7	13.47412	0.998091	0.999512	1.00049	1.00191	6.332391
157400	-1569.402	-1545.352	-24.04951	2279.71	11.38788	0.973505	0.993075	1.00667	1.02675	6.418461
157500	-1568.73	-1542.124	-26.60629	394503.8	12.90049	0.997977	0.999482	1.00052	1.00202	6.662363
157600	-1567.849	-1549.722	-18.12618	957552.8	13.74753	0.998701	0.999668	1.00033	1.0013	6.015896
157700	-1581.888	-1553.527	-28.36103	971259.1	12.39766	0.998711	0.99967	1.00033	1.00129	6.809645
157800	-1569.956	-1543.388	-26.56805	249367	15.44139	0.997456	0.999349	1.00065	1.00255	6.520343
157900	-1577.903	-1548.916	-28.98721	364332.8	10.8999	0.997895	0.999461	1.00054	1.00211	6.826236
158000	-1579	-1550.125	-28.87518	669793.9	12.71165	0.998447	0.999603	1.0004	1.00155	6.844191
158100	-1590.353	-1558.961	-31.39161	555689.5	10.71295	0.998295	0.999564	1.00044	1.00171	7.036023
158200	-1581.448	-1549.896	-31.55173	325471.2	10.47294	0.997773	0.99943	1.00057	1.00223	7.03324
158300	-1589.012	-1559.095	-29.91692	452191.7	12.53646	0.99811	0.999517	1.00048	1.00189	6.931633
158400	-1588.023	-1555.601	-32.42146	713139.6	12.85193	0.998495	0.999615	1.00038	1.00151	7.115824
158500	-1588.741	-1558.433	-30.30743	902359.8	12.89484	0.998662	0.999658	1.00034	1.00134	6.949507
158600	-1564.056	-1544.335	-19.72085	950052	12.32198	0.998696	0.999667	1.00033	1.0013	6.109258
158700	-1584.745	-1550.971	-33.7742	224230.8	12.90371	0.997317	0.999313	1.00068	1.00269	7.217787
158800	-1574.691	-1550.084	-24.60737	533592.5	12.27822	0.99826	0.999555	1.00044	1.00174	6.505097
158900	-1571.992	-1545.877	-26.11523	67775.6	11.73555	0.995122	0.998749	1.00124	1.00489	6.616226
159000	-1580.885	-1559.276	-21.60892	947220.1	13.31636	0.998694	0.999666	1.00033	1.00131	6.275295
159100	-1583.913	-1553.906	-30.0071	39668.59	10.97507	0.993625	0.998363	1.00162	1.00639	6.924268
159200	-1577.652	-1556.333	-21.31957	657955.4	14.23767	0.998433	0.999599	1.0004	1.00157	6.235346
159300	-1571.243	-1538.046	-33.19722	414390.3	16.14225	0.998026	0.999495	1.0005	1.00198	6.872968
159400	-1604.165	-1565.37	-38.79487	932784.4	12.09947	0.998684	0.999664	1.00034	1.00132	7.673701
159500	-1593.8	-1554.075	-39.72531	758470	10.66895	0.998541	0.999627	1.00037	1.00146	7.814192
159600	-1577.53	-1557.536	-19.99388	797.5565	11.9326	0.955356	0.988148	1.01114	1.04536	6.109286
159700	-1579.122	-1554.694	-24.42781	917708.1	11.88143	0.998673	0.999661	1.00034	1.00133	6.478895
159800	-1581.243	-1554.759	-26.4837	108250.2	12.87155	0.996139	0.999011	1.00098	1.00387	6.653437
159900	-1573.493	-1544.638	-28.85539	458678.4	13.04921	0.998124	0.99952	1.00048	1.00188	6.831172
160000	-1589.065	-1553.529	-35.53644	967961.8	10.41855	0.998708	0.99967	1.00033	1.00129	7.410983
160100	-1576.764	-1551.793	-24.97058	460324.1	13.60537	0.998127	0.999521	1.00048	1.00187	6.51897
160200	-1583.83	-1545.902	-37.9284	937579	11.0052	0.998688	0.999664	1.00034	1.00131	7.645716
160300	-1571.396	-1544.115	-27.28034	489072.1	13.49863	0.998183	0.999535	1.00046	1.00182	6.693614
160400	-1573.961	-1553.774	-20.18613	741495.5	14.38642	0.998524	0.999623	1.00038	1.00148	6.15143
160500	-1586.694	-1554.979	-31.71532	100991.2	11.56741	0.996003	0.998976	1.00102	1.004	7.093388
160600	-1592.658	-1557.785	-34.8726	706430	11.76304	0.998488	0.999613	1.00039	1.00151	7.361685
160700	-1574.551	-1551.219	-23.33212	763063.3	10.89204	0.998545	0.999628	1.00037	1.00146	6.306482
160800	-1577.368	-1543.842	-33.52599	482027.4	11.97934	0.99817	0.999532	1.00047	1.00183	7.242029
160900	-1591.963	-1559.218	-32.74447	553554.7	13.2541	0.998292	0.999563	1.00044	1.00171	7.115817
161000	-1577.997	-1555.247	-22.75024	200414.4	15.76175	0.997162	0.999273	1.00072	1.00284	6.25227
161100	-1580.433	-1548.152	-32.28097	789824.7	10.62498	0.99857	0.999634	1.00036	1.00143	7.113674
161200	-1576.052	-1539.011	-37.04039	340900.8	13.27368	0.997824	0.999443	1.00056	1.00218	7.43812
161300	-1573.17	-1543.158	-30.01146	986357.7	12.47507	0.99872	0.999673	1.00033	1.00128	6.940858
161400	-1564.629	-1538.151	-26.47772	236129.3	12.18243	0.997385	0.999331	1.00067	1.00262	6.656701
161500	-1582.581	-1552.9	-29.68025	430804	13.53323	0.998064	0.999505	1.00049	1.00194	6.869402
161600	-1599.687	-1560.101	-39.58592	937946.3	11.37848	0.998688	0.999664	1.00033	1.00131	7.78318
161700	-1578.342	-1549.366	-28.97646	156969.8	12.06815	0.996794	0.999179	1.00082	1.00321	6.8623
161800	-1595.501	-1559.812	-35.68925	887121.7	12.0884	0.998651	0.999655	1.00034	1.00135	7.417567
161900	-1576.435	-1551.449	-24.9858	67670.08	15.32873	0.995118	0.998748	1.00124	1.00489	6.425909
162000	-1581.803	-1548.17	-33.63258	270038.4	10.39221	0.997555	0.999374	1.00062	1.00245	7.226369
162100	-1595.859	-1557.807	-38.05166	770697.8	10.11753	0.998552	0.99963	1.00037	1.00145	7.639717
162200	-1592.037	-1560.906	-31.1312	857171.2	11.90659	0.998627	0.999649	1.00035	1.00137	7.042882
162300	-1574.565	-1548.278	-26.28662	923487.3	12.21202	0.998678	0.999662	1.00034	1.00132	6.641324
162400	-1588.65	-1554.542	-34.10745	49605.45	11.00921	0.994299	0.998537	1.00145	1.00571	7.298603
162500	-1574.466	-1543.252	-31.21404	201525.3	14.64722	0.99717	0.999275	1.00072	1.00283	6.895499
162600	-1579.6	-1550.611	-28.98913	761280.6	11.8997	0.998544	0.999628	1.00037	1.00146	6.86293
162700	-1589.593	-1559.916	-29.6768	871171.3	12.89884	0.998638	0.999652	1.00035	1.00136	6.900443
162800	-1586.676	-1556.992	-29.68421	489984.7	12.12562	0.998185	0.999536	1.00046	1.00182	6.920499
162900	-1572.197	-1549.631	-22.56584	525506.8	14.76445	0.998247	0.999552	1.00045	1.00175	6.29931
163000	-1583.683	-1550.733	-32.94946	441796.4	12.62617	0.998088	0.999511	1.00049	1.00191	7.169143
163100	-1574.651	-1548.058	-26.59244	778311.8	14.22474	0.99856	0.999632	1.00037	1.00144	6.60645
163200	-1577.597	-1547.075	-30.52206	42510.79	13.44054	0.993842	0.998419	1.00157	1.00617	6.937324
163300	-1560.471	-1538.594	-21.87758	387183.3	13.60113	0.997958	0.999477	1.00052	1.00204	6.291709
163400	-1572.859	-1540.92	-31.93808	213367.6	10.19394	0.99725	0.999296	1.0007	1.00275	7.043963
163500	-1582.708	-1553.249	-29.45849	850984.2	13.47776	0.998622	0.999648	1.00035	1.00138	6.856141
163600	-1570.427	-1542.21	-28.21694	88899.62	11.89636	0.99574	0.998908	1.00109	1.00427	6.797998
163700	-1590.603	-1557.36	-33.24356	647142.5	12.57751	0.99842	0.999596	1.0004	1.00158	7.194941
163800	-1589.31	-1556.211	-33.09902	976788.1	11.00705	0.998714	0.999671	1.00033	1.00129	7.206942
163900	-1564.765	-1544.403	-20.36188	653655.4	12.82214	0.998428	0.999598	1.0004	1.00157	6.176909
164000	-1604.64	-1560.917	-43.72252	194280	11.0582	0.997118	0.999262	1.00074	1.00289	8.169008
164100	-1583.593	-1549.77	-33.82365	160151.1	12.91657	0.996826	0.999187	1.00081	1.00318	7.220785
164200	-1587.153	-1556.971	-30.18204	347111.4	11.03563	0.997843	0.999448	1.00055	1.00216	6.943409
164300	-1585.469	-1551.167	-34.30157	132618.3	14.91018	0.996512	0.999106	1.00089	1.00349	7.078875
164400	-1575.82	-1546.903	-28.91635	936047.2	14.88439	0.998686	0.999664	1.00034	1.00131	6.719798
164500	-1591.235	-1560.017	-31.21755	257446.7	10.44143	0.997496	0.999359	1.00064	1.00251	6.998534
164600	-1576.621	-1555.867	-20.75489	905252.7	13.1326	0.998664	0.999658	1.00034	1.00134	6.210931
164700	-1575.986	-1551.793	-24.19322	660189.2	11.98033	0.998436	0.9996	1.0004	1.00156	6.462993
164800	-1583.768	-1548.646	-35.12226	747409.7	12.79814	0.99853	0.999624	1.00038	1.00147	7.329747
164900	-1586.855	-1554.638	-32.2171	184034.2	13.48034	0.997039	0.999242	1.00076	1.00296	7.060637
165000	-1562.535	-1543.466	-19.06976	822789.3	14.2957	0.998599	0.999642	1.00036	1.0014	6.076031
165100	-1576.288	-1545.165	-31.12277	810841.7	12.66968	0.998589	0.999639	1.00036	1.00141	7.022737
165200	-1570.832	-1546.806	-24.02671	363906.3	14.14563	0.997894	0.999461	1.00054	1.00211	6.429624
165300	-1594.174	-1565.254	-28.91981	154777	12.51738	0.996771	0.999173	1.00082	1.00323	6.852502
165400	-1567.867	-1543.991	-23.87641	493361	13.40997	0.998191	0.999537	1.00046	1.00181	6.443586
165500	-1584.38	-1553.326	-31.05316	207015.6	11.58356	0.997208	0.999285	1.00071	1.0028	7.036294
165600	-1591.88	-1563.919	-27.96134	719915.8	11.46911	0.998502	0.999617	1.00038	1.0015	6.765337
165700	-1580.471	-1541.184	-39.28735	163046.8	10.29044	0.996854	0.999194	1.0008	1.00315	7.768042
165800	-1578.52	-1548.435	-30.08447	553054.6	15.5759	0.998291	0.999563	1.00044	1.00171	6.735399
165900	-1575.326	-1549.227	-26.09889	312383	11.36185	0.997727	0.999418	1.00058	1.00228	6.596877
166000	-1571.146	-1550.999	-20.14644	485965.3	15.02868	0.998177	0.999534	1.00047	1.00182	6.12438
166100	-1587.031	-1553.298	-33.73318	523503.9	9.412452	0.998244	0.999551	1.00045	1.00176	7.115844
166200	-1583.336	-1547.967	-35.36978	79723.52	13.46656	0.995502	0.998847	1.00115	1.00451	7.295722
166300	-1572.941	-1546.838	-26.10284	522786.7	12.87364	0.998243	0.99955	1.00045	1.00176	6.623812
166400	-1574.99	-1547.115	-27.8751	401712.9	13.30142	0.997995	0.999487	1.00051	1.00201	6.746485
166500	-1591.41	-1561.05	-30.35965	720754.8	11.72867	0.998503	0.999617	1.00038	1.0015	6.977859
166600	-1589.057	-1565.697	-23.35959	207749.4	12.44486	0.997213	0.999286	1.00071	1.00279	6.407125
166700	-1565.959	-1543.113	-22.84618	444655.4	11.99548	0.998094	0.999512	1.00049	1.00191	6.351237
166800	-1581.341	-1547.39	-33.95048	253254.6	11.01367	0.997475	0.999354	1.00064	1.00253	7.28444
166900	-1573.148	-1548.64	-24.50794	229581.1	17.02427	0.997348	0.999321	1.00068	1.00265	6.261736
167000	-1586.86	-1552.484	-34.37536	775027.8	10.16891	0.998557	0.999631	1.00037	1.00144	7.280924
167100	-1581.409	-1553.774	-27.63534	593957.1	13.0826	0.998351	0.999578	1.00042	1.00165	6.736573
167200	-1590.472	-1562.084	-28.388	598922.2	12.2121	0.998358	0.99958	1.00042	1.00164	6.813398
167300	-1573.491	-1544.532	-28.95873	604632.6	12.22428	0.998366	0.999582	1.00042	1.00164	6.860031
167400	-1560.381	-1538.953	-21.42748	997380.9	13.12931	0.998728	0.999675	1.00032	1.00127	6.262144
167500	-1586.635	-1552.971	-33.66364	448612.6	11.30364	0.998103	0.999515	1.00048	1.0019	7.262486
167600	-1593.699	-1560.341	-33.35791	571797.3	13.63703	0.99832	0.99957	1.00043	1.00168	7.132899
167700	-1599.219	-1567.275	-31.94449	67789.58	12.67732	0.995122	0.998749	1.00124	1.00489	7.087245
167800	-1578.785	-1548.183	-30.60202	726822.6	10.37065	0.998509	0.999619	1.00038	1.00149	6.932562
167900	-1570.724	-1548.968	-21.75513	96066.55	13.34097	0.995902	0.99895	1.00104	1.0041	6.286073
168000	-1574.07	-1547.456	-26.61404	933137.3	13.30399	0.998684	0.999664	1.00034	1.00132	6.65159
168100	-1571.472	-1541.415	-30.05744	291111.2	12.16932	0.997645	0.999397	1.0006	1.00236	6.950726
168200	-1578.777	-1550.658	-28.11896	812094.7	12.14916	0.99859	0.999639	1.00036	1.00141	6.791436
168300	-1581.683	-1553.337	-28.34622	224292.4	15.6445	0.997317	0.999313	1.00068	1.00269	6.617756
168400	-1577.141	-1556.293	-20.84771	36409.95	13.79957	0.993346	0.998291	1.00169	1.00667	6.212946
168500	-1581.957	-1550.137	-31.82015	338513.4	12.00112	0.997816	0.999441	1.00056	1.00219	7.099248
168600	-1571.054	-1547.389	-23.66572	569913.8	14.29095	0.998317	0.999569	1.00043	1.00168	6.39774
168700	-1568.233	-1538.46	-29.77344	951611.5	14.54487	0.998697	0.999667	1.00033	1.0013	6.805406
168800	-1585.194	-1555.521	-29.67309	807627.3	12.24859	0.998586	0.999638	1.00036	1.00141	6.918127
168900	-1577.538	-1543.758	-33.77956	805033	11.28185	0.998584	0.999638	1.00036	1.00142	7.272636
169000	-1581.4	-1554.537	-26.86266	469015.4	12.77782	0.998145	0.999525	1.00047	1.00186	6.684749
169100	-1569.307	-1551.035	-18.27187	255345	12.10173	0.997486	0.999356	1.00064	1.00252	5.977669
169200	-1570.392	-1538.813	-31.57896	862501.1	13.14484	0.998632	0.99965	1.00035	1.00137	7.034432
169300	-1574.734	-1544.654	-30.07949	991287.7	10.08819	0.998724	0.999674	1.00033	1.00128	6.8478
169400	-1575.83	-1546.434	-29.39609	253283.8	12.44198	0.997475	0.999354	1.00064	1.00253	6.892245
169500	-1585.399	-1557.146	-28.25393	309317.2	15.90469	0.997715	0.999415	1.00058	1.00229	6.588571
169600	-1575.023	-1547.471	-27.55233	834558.2	11.99098	0.998609	0.999644	1.00036	1.00139	6.743509
169700	-1597.426	-1568.104	-29.32147	384411	12.45798	0.997951	0.999476	1.00052	1.00205	6.885915
169800	-1589.806	-1561.994	-27.8121	335513.8	10.60549	0.997806	0.999439	1.00056	1.0022	6.691026
169900	-1571.074	-1544.442	-26.63201	182014.8	10.90549	0.997022	0.999237	1.00076	1.00298	6.610667
170000	-1582.388	-1554.202	-28.18638	539419.6	11.26237	0.99827	0.999557	1.00044	1.00173	6.775893
170100	-1584.306	-1547.663	-36.64273	553655.3	9.63736	0.998292	0.999563	1.00044	1.00171	7.455287
170200	-1571.521	-1544.735	-26.78581	877397.6	13.273	0.998643	0.999653	1.00035	1.00136	6.665594
170300	-1573.858	-1550.874	-22.98467	243271.6	13.59168	0.997424	0.999341	1.00066	1.00258	6.37333
170400	-1587.329	-1555.649	-31.6803	735077.4	10.15804	0.998518	0.999621	1.00038	1.00148	7.014668
170500	-1592.59	-1558.634	-33.9561	288090	9.134191	0.997633	0.999394	1.0006	1.00237	7.083863
170600	-1577.005	-1548.728	-28.27737	9024.22	11.6218	0.986651	0.996551	1.00339	1.01341	6.797746
170700	-1591.257	-1568.642	-22.61463	30704.71	15.23144	0.992755	0.998138	1.00184	1.00726	6.277022
170800	-1586.59	-1560.502	-26.08798	788995	11.93486	0.998569	0.999634	1.00037	1.00143	6.620054
170900	-1576.911	-1545.782	-31.12868	493326.2	11.8646	0.998191	0.999537	1.00046	1.00181	7.042993
171000	-1578.197	-1546.177	-32.01976	702852.7	10.89545	0.998484	0.999612	1.00039	1.00152	7.104252
171100	-1581.39	-1557.419	-23.97026	357588.6	13.15938	0.997875	0.999456	1.00054	1.00213	6.455384
171200	-1591.847	-1557.335	-34.51188	323980.9	9.487249	0.997768	0.999429	1.00057	1.00223	7.21116
171300	-1570.902	-1543.912	-26.98987	790592.2	15.87144	0.998571	0.999635	1.00036	1.00143	6.511942
171400	-1580.419	-1546.765	-33.6543	702655.9	10.18009	0.998484	0.999612	1.00039	1.00152	7.211053
171500	-1585.955	-1551.595	-34.36029	92497.97	10.14072	0.995824	0.998929	1.00106	1.00418	7.276966
171600	-1582.933	-1564.005	-18.92872	340047.5	11.36357	0.997821	0.999442	1.00056	1.00218	5.966002
171700	-1583.916	-1556.007	-27.90865	392889.7	11.20854	0.997973	0.999481	1.00052	1.00203	6.748283
171800	-1586.526	-1555.625	-30.901	362516.2	11.38213	0.99789	0.99946	1.00054	1.00211	7.019984
171900	-1573.905	-1550.506	-23.39874	549605.8	13.54619	0.998286	0.999562	1.00044	1.00172	6.404934
172000	-1593.758	-1555.544	-38.21341	443882	11.93743	0.998093	0.999512	1.00049	1.00191	7.635868
172100	-1583.789	-1555.425	-28.36416	570342.7	12.43565	0.998317	0.99957	1.00043	1.00168	6.809396
172200	-1577.265	-1542.701	-34.56381	290827.8	11.05841	0.997644	0.999397	1.0006	1.00236	7.340783
172300	-1578.938	-1559.36	-19.57872	527325.5	11.97463	0.99825	0.999552	1.00045	1.00175	6.077429
172400	-1590.431	-1551.552	-38.87892	995047.1	8.913887	0.998726	0.999674	1.00033	1.00127	7.58334
172500	-1586.15	-1560.076	-26.07471	880721.2	14.02638	0.998646	0.999654	1.00035	1.00135	6.580695
172600	-1564.229	-1543.66	-20.5687	557880	12.38554	0.998299	0.999565	1.00043	1.0017	6.180645
172700	-1575.275	-1550.018	-25.25786	336136.4	12.88511	0.997808	0.999439	1.00056	1.00219	6.558034
172800	-1574.941	-1549.573	-25.36802	373757.3	12.26585	0.997922	0.999468	1.00053	1.00208	6.566889
172900	-1572.776	-1545.988	-26.78763	54493.95	13.12601	0.99456	0.998604	1.00139	1.00545	6.670502
173000	-1574.286	-1543.799	-30.48677	142280.5	13.343	0.996632	0.999137	1.00086	1.00337	6.940455
173100	-1594.174	-1561.295	-32.87867	984708.7	11.44064	0.998719	0.999673	1.00033	1.00128	7.194018
173200	-1589.536	-1559.33	-30.20559	485348.6	14.28445	0.998176	0.999533	1.00047	1.00183	6.855866
173300	-1592.282	-1561.268	-31.01403	756526.3	10.89632	0.998539	0.999626	1.00037	1.00146	7.011992
173400	-1596.675	-1563.822	-32.85348	502778.8	12.02558	0.998208	0.999542	1.00046	1.00179	7.18472
173500	-1579.926	-1548.984	-30.94174	929397.7	11.16661	0.998682	0.999663	1.00034	1.00132	7.017467
173600	-1578.593	-1552.272	-26.32149	734803.5	11.45573	0.998518	0.999621	1.00038	1.00148	6.621665
173700	-1583.798	-1553.304	-30.49441	653267.9	13.96571	0.998428	0.999598	1.0004	1.00157	6.900237
173800	-1596.805	-1575.751	-21.05392	534543.7	12.71502	0.998262	0.999555	1.00044	1.00174	6.228976
173900	-1579.393	-1548.552	-30.84124	744542.9	12.74825	0.998527	0.999623	1.00038	1.00147	6.997359
174000	-1599.127	-1566.118	-33.0084	334856	10.39219	0.997804	0.999438	1.00056	1.0022	7.166305
174100	-1585.84	-1555.872	-29.96798	456516.1	12.89349	0.998119	0.999519	1.00048	1.00188	6.923238
174200	-1592.842	-1555.689	-37.1535	873018	13.86881	0.99864	0.999652	1.00035	1.00136	7.387321
174300	-1578.533	-1547.369	-31.16348	609095	12.27342	0.998372	0.999584	1.00042	1.00163	7.039184
174400	-1586.695	-1558.887	-27.80759	255528.4	12.24889	0.997487	0.999357	1.00064	1.00252	6.765823
174500	-1582.22	-1555.312	-26.90819	790835.9	11.72221	0.998571	0.999635	1.00036	1.00143	6.683382
174600	-1587.612	-1557.222	-30.38908	178887.5	10.94903	0.996996	0.999231	1.00077	1.00301	6.957658
